human gene name,pig gene name,correlation,identical_scores,orthology confidence,combo_score
SLC27A1,SLC27A1,0.9491061,86.9949,1.0,1.7234055078751709
MOSPD3,MOSPD3,0.9810347,83.09295,1.0,1.72334992253124
CCNY,CCNY,0.9294976,89.38465,1.0,1.7233449805137198
GUCA1B,GUCA1B,0.98681176,82.38669999999999,1.0,1.7233363607398557
NR1H2,NR1H2,0.91666526,90.94975,1.0,1.72332238207389
GPRC5B,GPRC5B,0.93344194,88.89725,1.0,1.723260863044546
COX6A2,COX6A2,0.977597,83.5052,1.0,1.7232426930481122
LARS2,LARS2,0.9191578,90.63714999999999,1.0,1.7232030499325575
PHF13,PHF13,0.96029824,85.61439999999999,1.0,1.7232029004056613
ATAD3A,ATAD3A,0.9699509,84.43005,1.0,1.7231182845496362
SERPINA7,SERPINA7,0.99051523,81.9191,1.0,1.7231139771988182
C4orf54,C4orf54,0.97165585,84.22045,1.0,1.723097464411054
NCOA5,NCOA5,0.8817827,95.19155,1.0,1.7230787317327714
CLDN20,CLDN20,0.9807648,83.105,1.0,1.7230491120323466
ERCC4,ERCC4,0.93442196,88.7555,1.0,1.7229427793769272
COX6A1,COX6A1,0.98507124,82.5688,1.0,1.7228989063211282
ATP13A2,ATP13A2,0.9291351,89.39785,1.0,1.7228980162879988
ACER1,ACER1,0.98637646,82.4091,1.0,1.722893887044759
ANTKMT,ANTKMT,0.98236126,82.89495,1.0,1.722831191431911
BFAR,BFAR,0.9223398,90.2222,1.0,1.7228221395626104
PNPLA8,PNPLA8,0.9452996,87.41215,1.0,1.7227222315284907
SHC4,SHC4,0.9248176,89.9127,1.0,1.7227215229787096
FSTL4,FSTL4,0.9685134,84.57575,1.0,1.7226893932706258
ARFGAP3,ARFGAP3,0.9494611,86.90125,1.0,1.7226814702649293
GIPR,GIPR,0.95641786,86.0515,1.0,1.7226754900949572
SLC12A8,SLC12A8,0.9470231,87.19390000000001,1.0,1.722609515522013
CENPN,CENPN,0.9726005,84.0708,1.0,1.7226035377389461
SERPINA11,SERPINA11,0.99343437,81.5166,1.0,1.72245038281487
GPATCH1,GPATCH1,0.9374425,88.35215,1.0,1.7224451184571516
CD302,CD302,0.9817658,82.93775,1.0,1.722400899599204
MINDY4B,MINDY4B,0.9865499,82.35335,1.0,1.7223962873437157
NT5DC3,NT5DC3,0.939776,88.06219999999999,1.0,1.7223723177412322
DNA2,DNA2,0.9637494,85.13495,1.0,1.7223666480953277
PACSIN3,PACSIN3,0.94595003,87.30770000000001,1.0,1.722361852126772
AACS,AACS,0.92474866,89.8952,1.0,1.7223485335546718
PSTK,PSTK,0.98382384,82.6816,1.0,1.7223305416991195
RWDD3,RWDD3,0.978171,83.3648,1.0,1.7222306342760199
PTH2,PTH2,0.9824455,82.83675,1.0,1.7221416013918738
LRBA,LRBA,0.91560525,90.99635,1.0,1.7221305340586333
DYRK2,DYRK2,0.85003424,99.0017,1.0,1.722129663749493
DENND2A,DENND2A,0.948598,86.96085,1.0,1.7220227001616668
NXNL2,NXNL2,0.9730014,83.9744,1.0,1.7219205719051813
DCP1A,DCP1A,0.9433857,87.58715000000001,1.0,1.72187795484855
GAB2,GAB2,0.91904587,90.5574,1.0,1.7218586319446973
PHACTR1,PHACTR1,0.99079126,81.79804999999999,1.0,1.7218568475345388
PTK2,PTK2,0.8919288,93.86474999999999,1.0,1.7218110045567694
RPA3,RPA3,0.9634645,85.124,1.0,1.7217084691920097
EPO,EPO,0.98762095,82.1711,1.0,1.7216552797530347
RPF1,RPF1,0.89318234,93.6963,1.0,1.7215892514558935
EIF3L,EIF3L,0.93755585,88.27545,1.0,1.7215404275082813
KCND2,KCND2,0.8480188,99.2064,1.0,1.7215344123112808
PHGDH,PHGDH,0.94336605,87.5637,1.0,1.7215059397557004
IRX6,IRX6,0.9877036,82.1445,1.0,1.7214176782432398
NIN,NIN,0.9498543,86.76509999999999,1.0,1.7214128992267925
EGR4,EGR4,0.99201226,81.6175,1.0,1.7214037781828555
RAB27B,RAB27B,0.93550444,88.5163,1.0,1.7214022395475288
IL13RA1,IL13RA1,0.970551,84.2372,1.0,1.7213972330000398
BEST2,BEST2,0.94621056,87.20505,1.0,1.721342297860442
ACBD7,ACBD7,0.97171295,84.0909,1.0,1.7213333295303248
PLPP1,PLPP1,0.95917726,85.6151,1.0,1.721243338419995
MTSS2,MTSS2,0.9432382,87.55175,1.0,1.7211093162843079
HMCN2,HMCN2,0.9666135,84.69375,1.0,1.7210493804203844
CHD6,CHD6,0.9171784,90.7251,1.0,1.7209908753968806
FAM110D,FAM110D,0.97066474,84.19194999999999,1.0,1.7209458507962756
LIMA1,LIMA1,0.98779124,82.10005000000001,1.0,1.7209319500819085
GIMD1,GIMD1,0.98303074,82.67945,1.0,1.7209060698848138
CD248,CD248,0.9956676,81.13210000000001,1.0,1.720840652216098
DBR1,DBR1,0.93110424,89.0139,1.0,1.7208321775417064
PDCD5,PDCD5,0.96919006,84.36365,1.0,1.7208258197292778
NECAP1,NECAP1,0.9619438,85.2462,1.0,1.7207951816591844
BET1L,BET1L,0.9075063,91.8919,1.0,1.7207887570227376
ANXA11,ANXA11,0.986208,82.2818,1.0,1.7207658099188796
SARS2,SARS2,0.96008885,85.4675,1.0,1.7207208264130969
AHR,AHR,0.9911377,81.67355,1.0,1.7206737810531374
RNF121,RNF121,0.88725805,94.35135,1.0,1.7206072579580627
ATP1A3,ATP1A3,0.9339495,88.64945,1.0,1.7205863807518817
CDCP1,CDCP1,0.9887278,81.95949999999999,1.0,1.7205547745218184
SIRT4,SIRT4,0.93485016,88.535,1.0,1.7205217536331627
KCP,KCP,0.96918416,84.3366,1.0,1.7204261536613483
EIF6,EIF6,0.87067705,96.3626,1.0,1.7204189361786546
FAM131C,FAM131C,0.99436027,81.26195,1.0,1.7204123675433451
LRRK2,LRRK2,0.919002,90.45585,1.0,1.7203200576989839
MMP9,MMP9,0.98957264,81.8375,1.0,1.7202834095363841
LAMTOR1,LAMTOR1,0.97719014,83.34854999999999,1.0,1.7202733306789035
PEAR1,PEAR1,0.9327618,88.7711,1.0,1.7202502808111735
GFM1,GFM1,0.91582894,90.83255,1.0,1.7201661882149888
SGK2,SGK2,0.9396938,87.91380000000001,1.0,1.7200921372564069
AOC1,AOC1,0.98748994,82.0723,1.0,1.7200031723131235
PSMD9,PSMD9,0.9287771,89.2377,1.0,1.7199641327288764
DOK2,DOK2,0.96416736,84.9153,1.0,1.7199398630590559
KIF17,KIF17,0.9926041,81.44200000000001,1.0,1.7199179117557897
POGLUT1,POGLUT1,0.88656014,94.3878,1.0,1.7199055664657281
C7orf25,C7orf25,0.8639365,97.1496,1.0,1.719901723469894
SPAG1,SPAG1,0.9948434,81.1657,1.0,1.7198760440550047
PTH,PTH,0.9901349,81.7391,1.0,1.7198551802468094
GLS2,GLS2,0.8732011,96.0133,1.0,1.7198267885296654
OR13A1,OR13A1,0.981526,82.78625,1.0,1.7197991907361385
PLCL1,PLCL1,0.90511894,92.1036,1.0,1.7196407603615604
MRPS7,MRPS7,0.93856376,88.0165,1.0,1.7195846243224246
EFHD1,EFHD1,0.95738274,85.71584999999999,1.0,1.7195402259189287
SFXN2,SFXN2,0.93193966,88.8199,1.0,1.719508048233418
NSUN7,NSUN7,0.9936834,81.2774,1.0,1.7194454160068136
PITPNM1,PITPNM1,0.88412523,94.65225,1.0,1.7194331910612517
OGFRL1,OGFRL1,0.9770842,83.2955,1.0,1.7193236997495984
DYRK3,DYRK3,0.9353307,88.38855000000001,1.0,1.7192584087814018
DNMBP,DNMBP,0.97813183,83.15405,1.0,1.7191287288934323
SERTAD2,SERTAD2,0.976197,83.3874,1.0,1.7190874409029473
GPR65,GPR65,0.98989904,81.71375,1.0,1.7190759253275156
CDA,CDA,0.97474694,83.5616,1.0,1.719046648419986
DUSP28,DUSP28,0.9832141,82.5276,1.0,1.7190428440879169
BCAR1,BCAR1,0.9169474,90.6175,1.0,1.7190364306632062
PARVB,PARVB,0.99180675,81.47685,1.0,1.719018470631954
PIK3R5,PIK3R5,0.92297876,89.87495,1.0,1.7189472669216423
FBLN5,FBLN5,0.87861574,95.28899999999999,1.0,1.7189166579574253
ASXL2,ASXL2,0.9799156,82.9163,1.0,1.7188412703228264
ADCY9,ADCY9,0.9244612,89.686,1.0,1.718832673517303
GLIPR2,GLIPR2,0.9762279,83.3632,1.0,1.7187934516329741
DSG1,DSG1,0.99484694,81.0891,1.0,1.7187798488307724
GAS6,GAS6,0.9943029,81.15334999999999,1.0,1.7187486104022602
IRF8,IRF8,0.93595386,88.2629,1.0,1.7185450070896513
KCMF1,KCMF1,0.8462306,99.2126,1.0,1.7184816556333493
ITPKA,ITPKA,0.95405304,86.0415,1.0,1.7183764259276129
METTL21A,METTL21A,0.9110725,91.2844,1.0,1.718311762023808
ATP5F1A,ATP5F1A,0.87958795,95.1267,1.0,1.7182890992101343
LRRC3,LRRC3,0.9894486,81.7121,1.0,1.7182607258026539
CNTF,CNTF,0.9853667,82.20605,1.0,1.7181974077971391
RBMS2,RBMS2,0.95290816,86.1682,1.0,1.7181882423809784
GLRA1,GLRA1,0.8549454,98.1274,1.0,1.7181761088155472
REV3L,REV3L,0.9061931,91.8703,1.0,1.718170513618578
OR56B1,OR56B1,0.9811954,82.7084,1.0,1.7180978995451728
OSGIN1,OSGIN1,0.9381894,87.9582,1.0,1.7180878044537977
CCDC71,CCDC71,0.9907782,81.53765,1.0,1.7180862641079029
PRPS2,PRPS2,0.91857684,90.344,1.0,1.7179632956195985
NEBL,NEBL,0.9483411,86.70939999999999,1.0,1.717952480670184
HAX1,HAX1,0.98054546,82.7774,1.0,1.717948949044787
SETDB2,SETDB2,0.9925472,81.30975,1.0,1.717914613328753
CEP20,CEP20,0.9798194,82.85985,1.0,1.7178598209510074
LSR,LSR,0.95348424,86.07225,1.0,1.7178195557662885
CLNS1A,CLNS1A,0.94496846,87.10945000000001,1.0,1.7177839854310486
RFTN2,RFTN2,0.9737063,83.59774999999999,1.0,1.7177384400123312
LIX1,LIX1,0.8611767,97.336,1.0,1.7177352113547393
COX16,COX16,0.9165909,90.566,1.0,1.7176688565384257
CPA5,CPA5,0.9369979,88.0734,1.0,1.717652200267966
SLC1A5,SLC1A5,0.9498307,86.5065,1.0,1.717649701639395
MYL10,MYL10,0.9674275,84.3437,1.0,1.7174417675166715
SNAPC5,SNAPC5,0.95258194,86.1561,1.0,1.717440910874196
MOB3B,MOB3B,0.9829396,82.44325,1.0,1.717346577336102
ARHGEF28,ARHGEF28,0.9863154,82.03105,1.0,1.717345764002185
CHD1,CHD1,0.854936,98.06805,1.0,1.7173054364587776
HELLS,HELLS,0.94515455,87.0513,1.0,1.7172740721945263
FIG4,FIG4,0.91074663,91.24955,1.0,1.7172376310425763
ANKRD45,ANKRD45,0.9912047,81.42275000000001,1.0,1.7171820300622926
BAHCC1,BAHCC1,0.99534744,80.91669999999999,1.0,1.7171781066760397
GNL2,GNL2,0.9326007,88.5695,1.0,1.7170658216955172
SCYGR6,SCYGR6,0.9825354,82.47104999999999,1.0,1.7170364643623943
ACTL9,ACTL9,0.9866251,81.9712,1.0,1.7170285756069725
HEXIM2,HEXIM2,0.97607243,83.25915,1.0,1.7170228091690483
MPV17L2,MPV17L2,0.9790277,82.89815,1.0,1.717019959113545
ERN1,ERN1,0.8884998,93.9491,1.0,1.7169999759513828
CAMK1G,CAMK1G,0.9679921,84.2433,1.0,1.71698886607473
LEFTY2,LEFTY2,0.9775825,83.0601,1.0,1.7168114058860011
DBH,DBH,0.96846175,84.16884999999999,1.0,1.7167425995275407
CMC1,CMC1,0.8851532,94.3396,1.0,1.7167397926121066
ACOD1,ACOD1,0.98592293,82.0354,1.0,1.7167187726787927
GALC,GALC,0.9355961,88.1752,1.0,1.7166542343137017
GPAA1,GPAA1,0.9061124,91.77445,1.0,1.7166492601278711
GINS4,GINS4,0.9670553,84.32595,1.0,1.7165323321797261
NR0B2,NR0B2,0.98914766,81.6275,1.0,1.7165144042546534
BLOC1S1,BLOC1S1,0.91360104,90.84965,1.0,1.7164977205455418
NFE2L2,NFE2L2,0.9654622,84.51575,1.0,1.716464721685167
NEDD1,NEDD1,0.9443504,87.08135,1.0,1.716293602168772
HECA,HECA,0.9516559,86.17375000000001,1.0,1.7160678131629699
PLAAT1,PLAAT1,0.95749164,85.4607,1.0,1.7160594914888538
EDEM1,EDEM1,0.87326926,95.7382,1.0,1.715987353930169
ARRDC1,ARRDC1,0.9392794,87.67869999999999,1.0,1.7159804864562886
DDX42,DDX42,0.88602924,94.17725,1.0,1.7159425371983683
DDX24,DDX24,0.98239774,82.4068,1.0,1.7158699106361865
ITGA3,ITGA3,0.93413174,88.29705,1.0,1.7158349027556636
PPP6R3,PPP6R3,0.9428286,87.2295,1.0,1.7157518502109403
BBX,BBX,0.8949865,93.07015,1.0,1.7157478273158886
CCDC170,CCDC170,0.98647493,81.8956,1.0,1.7156766935525416
SLC10A4,SLC10A4,0.9766533,83.09344999999999,1.0,1.7156587077935093
OR5K4,OR5K4,0.98918515,81.5633,1.0,1.7156563202979878
CAPG,CAPG,0.9649131,84.5264,1.0,1.7156531896701588
FAM171A1,FAM171A1,0.9173527,90.33205000000001,1.0,1.7156404178408897
SC5D,SC5D,0.9817253,82.471,1.0,1.7156123452916359
ACE2,ACE2,0.98770344,81.7391,1.0,1.715582943614105
GSX1,GSX1,0.95321614,85.94765,1.0,1.7155552625242048
ERCC8,ERCC8,0.9066392,91.62945,1.0,1.715488065340673
CUEDC1,CUEDC1,0.9281367,89.00405,1.0,1.7154762530993155
PNPT1,PNPT1,0.8981648,92.66114999999999,1.0,1.7154460472712492
CEBPG,CEBPG,0.97231275,83.6057,1.0,1.7154042953100226
CHD7,CHD7,0.88540965,94.21455,1.0,1.7153906922125906
SERINC3,SERINC3,0.98072547,82.5766,1.0,1.7153753563188343
SFXN5,SFXN5,0.9640381,84.61325,1.0,1.715365688221942
REL,REL,0.95580596,85.61705,1.0,1.7153478046114379
OR9Q1,OR9Q1,0.9844006,82.12585,1.0,1.7153456800853872
JAK2,JAK2,0.8773846,95.1834,1.0,1.7152336845370701
RALGPS1,RALGPS1,0.9856581,81.96035,1.0,1.7151733409067667
FHOD3,FHOD3,0.92670155,89.15190000000001,1.0,1.7150824333905965
CDKL2,CDKL2,0.94064635,87.4452,1.0,1.7150218128114276
EPM2A,EPM2A,0.9011822,92.2629,1.0,1.7150162675666816
CXCL10,CXCL10,0.9831783,82.2508,1.0,1.7149962787324733
FH,FH,0.88267446,94.5209,1.0,1.7149937231714907
DSP,DSP,0.8947263,93.04875,1.0,1.7149826531840056
EAPP,EAPP,0.90519464,91.76910000000001,1.0,1.7149596985176654
PTPRQ,PTPRQ,0.9301721,88.7192,1.0,1.7149530692976556
GTPBP4,GTPBP4,0.9062111,91.6404,1.0,1.7148934559114175
FAM210A,FAM210A,0.96421224,84.5588,1.0,1.7148880278643786
CRYAB,CRYAB,0.9651811,84.43645000000001,1.0,1.7148295371066746
ACSM4,ACSM4,0.96760285,84.1379,1.0,1.7147880276420935
MMP11,MMP11,0.9689094,83.9783,1.0,1.7147867844484017
DUSP3,DUSP3,0.8730638,95.6757,1.0,1.7147268568297966
INTS11,INTS11,0.9390388,87.61705,1.0,1.7146704791104201
PTGES,PTGES,0.9477096,86.5583,1.0,1.714668285641619
NRN1,NRN1,0.99495035,80.7877,1.0,1.7146238453279836
IST1,IST1,0.95465875,85.7065,1.0,1.7146194309165552
CHM,CHM,0.9253655,89.2802,1.0,1.7145813784132895
SAMD9,SAMD9,0.9971132,80.5173,1.0,1.7145325617807987
FOXK1,FOXK1,0.91226965,90.87514999999999,1.0,1.7145253719493727
HACL1,HACL1,0.9526839,85.9383,1.0,1.7144855177713647
DLST,DLST,0.9112272,90.99549999999999,1.0,1.714425776504089
MRPS30,MRPS30,0.9857461,81.8846,1.0,1.7142377805766955
PGLS,PGLS,0.9697487,83.83415,1.0,1.714186905973822
DSG3,DSG3,0.9938361,80.88735,1.0,1.714100181348467
SGPL1,SGPL1,0.9372991,87.78710000000001,1.0,1.7140610437676846
RMDN3,RMDN3,0.94879186,86.383,1.0,1.7140469980799025
ITGA2,ITGA2,0.9438012,86.98615000000001,1.0,1.7139585177751528
KCNRG,KCNRG,0.96017575,84.9828,1.0,1.7138977887658062
PSMB11,PSMB11,0.9797542,82.59105,1.0,1.7138767325946764
MTR,MTR,0.96656847,84.19835,1.0,1.7138405402756676
CCDC12,CCDC12,0.9565813,85.41159999999999,1.0,1.7137533241426017
SOD2,SOD2,0.953483,85.7663,1.0,1.7134141923767632
SCMH1,SCMH1,0.9746096,83.18695,1.0,1.7134134286226619
GSC2,GSC2,0.9927059,80.9756,1.0,1.71338442514017
CD163,CD163,0.9756273,83.05895000000001,1.0,1.7133594390694298
SH3BP4,SH3BP4,0.90613127,91.5413,1.0,1.7133269575759391
C2,C2,0.97517276,83.1117,1.0,1.71331995187806
SEC14L3,SEC14L3,0.9710719,83.6106,1.0,1.7132945595209625
SEL1L2,SEL1L2,0.92913896,88.7273,1.0,1.7132543476677773
GC,GC,0.9707301,83.63980000000001,1.0,1.7131142360710812
HIRA,HIRA,0.91347307,90.62975,1.0,1.7131081022966916
CACNA1H,CACNA1H,0.98324424,82.11115,1.0,1.7131023186956607
KIAA1191,KIAA1191,0.9602363,84.918,1.0,1.7130715876536686
KMT5A,KMT5A,0.8832167,94.3182,1.0,1.7130292480988882
GNA11,GNA11,0.8480772,98.6072,1.0,1.7130134321507033
OSCP1,OSCP1,0.9282522,88.81715,1.0,1.7129893586504341
SNCG,SNCG,0.9175447,90.12,1.0,1.712925984097534
COL17A1,COL17A1,0.9523404,85.86415,1.0,1.7128148102462912
KRI1,KRI1,0.9416059,87.17330000000001,1.0,1.7127946635172753
OR11H6,OR11H6,0.9884258,81.45685,1.0,1.7127900801601803
HRH2,HRH2,0.98290956,82.1303,1.0,1.712789867527706
ABHD15,ABHD15,0.97781897,82.7507,1.0,1.7127740628855792
OTOL1,OTOL1,0.9906892,81.1785,1.0,1.7127610544793752
RAB2A,RAB2A,0.9105663,90.9605,1.0,1.7127608167952806
PEX11G,PEX11G,0.98805135,81.49725000000001,1.0,1.712713577143993
NARS1,NARS1,0.89486843,92.87275,1.0,1.7126994205109711
DENND4C,DENND4C,0.89926755,92.3314,1.0,1.7126379417164743
GOLGA1,GOLGA1,0.94751424,86.4407,1.0,1.7126325443153667
CCDC51,CCDC51,0.9603952,84.86805,1.0,1.7126319129017402
CTSZ,CTSZ,0.9618983,84.679,1.0,1.712552181304531
HEATR1,HEATR1,0.92905456,88.6815,1.0,1.7124469048163504
LLGL2,LLGL2,0.9046581,91.65855,1.0,1.712425943781319
MORC4,MORC4,0.9412183,87.1934,1.0,1.7124029006478825
KIAA0319L,KIAA0319L,0.915597,90.31954999999999,1.0,1.712375638340399
PJA1,PJA1,0.9685317,83.85235,1.0,1.712310487741308
PLCG2,PLCG2,0.87899643,94.7826,1.0,1.712297525831775
FMO2,FMO2,0.93728715,87.6636,1.0,1.712262654108383
DGKZ,DGKZ,0.95932186,84.96605,1.0,1.7121563839656782
LEMD2,LEMD2,0.94076025,87.23179999999999,1.0,1.7121507231941926
CRYBB1,CRYBB1,0.98161745,82.23845,1.0,1.7120760223936973
MRPL37,MRPL37,0.9580931,85.1064,1.0,1.712017266359272
C19orf12,C19orf12,0.952251,85.8156,1.0,1.71195900449234
HELQ,HELQ,0.974052,83.15289999999999,1.0,1.7119436461230952
DNAI3,DNAI3,0.9669771,84.01575,1.0,1.711930579624823
MPEG1,MPEG1,0.98918515,81.30340000000001,1.0,1.711915880080268
HPDL,HPDL,0.9817376,82.2102,1.0,1.711880564330984
KCNG4,KCNG4,0.96840274,83.8321,1.0,1.7117924616222373
NEDD8,NEDD8,0.8865316,93.82715,1.0,1.7117866325342117
RHBDD2,RHBDD2,0.9439532,86.8132,1.0,1.711736522471094
MEPCE,MEPCE,0.9452036,86.6594,1.0,1.7117200926942342
MLH1,MLH1,0.9014274,92.0027,1.0,1.7117023424734308
PTRH1,PTRH1,0.9392556,87.3832,1.0,1.7116858784173923
MAN2A1,MAN2A1,0.9947901,80.59530000000001,1.0,1.7115732846822145
FNDC5,FNDC5,0.9726109,83.2985,1.0,1.711506990220713
PSME3,PSME3,0.89384586,92.91265,1.0,1.7114769317073486
MMP7,MMP7,0.9861082,81.6479,1.0,1.7114674648744375
SERPINB8,SERPINB8,0.9605675,84.7594,1.0,1.711370981605128
PIRT,PIRT,0.9681561,83.82804999999999,1.0,1.7113008118014075
RPUSD2,RPUSD2,0.96148884,84.63725,1.0,1.7112318734215748
INSM2,INSM2,0.9886687,81.3186,1.0,1.7112271991722698
SNX32,SNX32,0.9882165,81.3725,1.0,1.711208374136674
ERCC6L,ERCC6L,0.97635335,82.8195,1.0,1.7111890301074277
CACNA1S,CACNA1S,0.9903888,81.10555,1.0,1.7111833467281243
SLC39A12,SLC39A12,0.989255,81.23920000000001,1.0,1.7111146547918241
OR2D2,OR2D2,0.97229075,83.30654999999999,1.0,1.7110603197605512
ASIP,ASIP,0.9881492,81.37,1.0,1.7110541439593212
DAXX,DAXX,0.952509,85.71889999999999,1.0,1.7110206363189886
FMO1,FMO1,0.9793189,82.44445,1.0,1.7110020372882115
EI24,EI24,0.9137249,90.44835,1.0,1.710939903849289
FUT7,FUT7,0.98634595,81.5789,1.0,1.7108921701815507
SEC23IP,SEC23IP,0.91192114,90.6642,1.0,1.710877057282449
LRRC52,LRRC52,0.9841157,81.84795,1.0,1.7108455984651774
CA12,CA12,0.98906654,81.24135000000001,1.0,1.7108144605251758
GAREM2,GAREM2,0.9962514,80.3598,1.0,1.7107516065630788
KYAT3,KYAT3,0.9759246,82.83875,1.0,1.7107127308890124
LYPLA2,LYPLA2,0.91468626,90.31445,1.0,1.7107020092971803
SNX19,SNX19,0.98480177,81.7473,1.0,1.7106025299160696
ORAI3,ORAI3,0.89741564,92.41385,1.0,1.7105706204330349
MITD1,MITD1,0.9438296,86.747,1.0,1.7105666090027452
SCAP,SCAP,0.8951302,92.69245000000001,1.0,1.7105645183316764
HRK,HRK,0.85325533,97.8022,1.0,1.7105263160086865
CCDC89,CCDC89,0.9880354,81.34360000000001,1.0,1.7104742451269452
CPPED1,CPPED1,0.96975666,83.5728,1.0,1.710439583830939
PANX1,PANX1,0.9670375,83.9014,1.0,1.710390999089749
KHNYN,KHNYN,0.9663754,83.97765000000001,1.0,1.7103250235300642
DUS2,DUS2,0.9032469,91.6836,1.0,1.7103068873872207
NID2,NID2,0.9769979,82.67145,1.0,1.7101908347633195
CTDSPL,CTDSPL,0.91187197,90.6149,1.0,1.7100811444262793
ACTL10,ACTL10,0.98209864,82.0408,1.0,1.7100769572297487
DST,DST,0.9806512,82.21594999999999,1.0,1.7100544405123776
METTL25,METTL25,0.9661646,83.98349999999999,1.0,1.710038826222633
MANEA,MANEA,0.9458908,86.4573,1.0,1.7100189570711277
SDR42E1,SDR42E1,0.9567259,85.13355,1.0,1.7100057437582126
ATP5PF,ATP5PF,0.9876573,81.3538,1.0,1.709956695134054
AK7,AK7,0.94757414,86.24745,1.0,1.709956568767
MAN2A2,MAN2A2,0.9514626,85.77154999999999,1.0,1.7099397726325507
PCMT1,PCMT1,0.9344681,87.84604999999999,1.0,1.7099351880266869
SLC10A2,SLC10A2,0.99024683,81.0345,1.0,1.7099113555075882
ADGRL1,ADGRL1,0.8460193,98.64054999999999,1.0,1.709877533229354
RBM28,RBM28,0.9498756,85.95915,1.0,1.7098512181864614
DYNC2LI1,DYNC2LI1,0.9035503,91.60759999999999,1.0,1.7097462011955356
NEB,NEB,0.97846794,82.46085,1.0,1.7097428703163602
PAWR,PAWR,0.92926466,88.46465,1.0,1.7096951931240647
HOOK3,HOOK3,0.88220894,94.20855,1.0,1.7096804812000257
CFAP45,CFAP45,0.9809782,82.14250000000001,1.0,1.7095719202892097
SLC25A25,SLC25A25,0.9816264,82.05735,1.0,1.7094853852158387
NT5M,NT5M,0.94601524,86.4035,1.0,1.70946332521273
FOXP3,FOXP3,0.9368561,87.51675,1.0,1.7093918283730907
KRTDAP,KRTDAP,0.9834855,81.8182,1.0,1.7093101378746263
PCCA,PCCA,0.9334203,87.92750000000001,1.0,1.7092663495503126
RAD51D,RAD51D,0.9522238,85.62774999999999,1.0,1.709207704418644
RGS9BP,RGS9BP,0.9906425,80.93365,1.0,1.7091551565114775
C19orf81,C19orf81,0.9833774,81.8182,1.0,1.7091201989983973
CPA4,CPA4,0.93172127,88.1235,1.0,1.709101842445477
MRTFB,MRTFB,0.9542707,85.364,1.0,1.7090083947857377
SERINC4,SERINC4,0.95068634,85.7972,1.0,1.7089449830753178
OR5B3,OR5B3,0.98611784,81.4705,1.0,1.7089312898946456
FNTA,FNTA,0.8988638,92.12174999999999,1.0,1.708911276099448
CLK3,CLK3,0.85002,98.0736,1.0,1.7087475728430386
RASD1,RASD1,0.9414814,86.9011,1.0,1.708658448855204
CIDEB,CIDEB,0.9538651,85.3881,1.0,1.7086425720968306
KRTAP11-1,KRTAP11-1,0.9824019,81.90379999999999,1.0,1.7086381225736602
SCAPER,SCAPER,0.88489985,93.80414999999999,1.0,1.708588527051684
IQCF6,IQCF6,0.92390907,89.0411,1.0,1.7085812443524935
ARID3A,ARID3A,0.9367857,87.469,1.0,1.7085809203555393
CAMKMT,CAMKMT,0.9406374,86.9969,1.0,1.7085542234674203
CASP14,CASP14,0.9864268,81.405,1.0,1.7085314873525315
MMS22L,MMS22L,0.9480255,86.0933,1.0,1.708531135520444
KCNG1,KCNG1,0.8731646,95.22890000000001,1.0,1.7084736932873348
MMP17,MMP17,0.9543575,85.3127,1.0,1.708422606558241
COQ5,COQ5,0.9607118,84.53535,1.0,1.7084000336689518
PSEN1,PSEN1,0.893898,92.6899,1.0,1.708362761930133
BORA,BORA,0.96888614,83.5317,1.0,1.7083185176189757
CCDC186,CCDC186,0.908729,90.8686,1.0,1.708209948275739
CCDC62,CCDC62,0.986295,81.3981,1.0,1.7082006022803813
RPS20,RPS20,0.8338981,100.0,1.0,1.7081447722899947
GPSM1,GPSM1,0.9630008,84.2336,1.0,1.7080792197414154
ETFA,ETFA,0.92996573,88.2663,1.0,1.7080723974261733
NUP210,NUP210,0.9841664,81.6471,1.0,1.7080440798927752
PRPF19,PRPF19,0.8410945,99.1107,1.0,1.7079906580841113
KLF8,KLF8,0.98941994,81.00155,1.0,1.7079842436294186
QPRT,QPRT,0.9629454,84.22915,1.0,1.7079178345585302
NXNL1,NXNL1,0.97979975,82.16145,1.0,1.7077740308487317
PCDHB1,PCDHB1,0.98581547,81.42500000000001,1.0,1.7077451768364158
RIMKLB,RIMKLB,0.9677821,83.62645,1.0,1.7077422732523653
FKBP7,FKBP7,0.9147979,90.0901,1.0,1.7076693580197113
ROPN1L,ROPN1L,0.9757472,82.64859999999999,1.0,1.7076644182034106
LTB4R,LTB4R,0.9866002,81.3139,1.0,1.7075250656885848
ATP8B1,ATP8B1,0.87892944,94.4559,1.0,1.7074780045674536
MEGF6,MEGF6,0.98954815,80.94775,1.0,1.707435235911293
LIMCH1,LIMCH1,0.989649,80.9298,1.0,1.7073541024590464
LRRC8E,LRRC8E,0.8976987,92.15325,1.0,1.7073174611355821
NOP9,NOP9,0.93957573,87.03855,1.0,1.7072882190948855
MTAP,MTAP,0.9751726,82.69235,1.0,1.7072844510271583
SDC3,SDC3,0.98985636,80.89605,1.0,1.7072327230145787
MAST2,MAST2,0.9822859,81.81620000000001,1.0,1.707173577351357
AZIN2,AZIN2,0.92075294,89.32505,1.0,1.7071222784849163
OR1D5,OR1D5,0.98139477,81.9202,1.0,1.7071045545444485
EIF2AK3,EIF2AK3,0.9074336,90.9498,1.0,1.7071024622014512
