A	B	source
PAPSS1	Papss1	only_in_union
CCNYL1B	Ccnyl1	only_in_union
GTF2H2	Gtf2h2	only_in_union
OR1Q1	Or1q1	only_in_union
LSM14A	Lsm14a	only_in_union
OR5AP2	Or5ap2	only_in_union
SPATA46	Spata46	only_in_union
ENTREP3	Entrep3	only_in_union
KIF2C	Kif2c	only_in_union
GTF3C3	Gtf3c3	only_in_union
ZNF892	Zfp772	only_in_union
ZFP90	Zfp90	only_in_union
CYP2D6	Cyp2d22	only_in_union
PSD4	Psd4	only_in_union
DUSP29	Dusp29	only_in_union
RNU1-44P	Gm23330	only_in_union
SMIM34	Smim34	only_in_union
OR4N4C	Or4n4b	only_in_union
BRINP3	Brinp3	only_in_union
KBTBD2	Kbtbd2	only_in_union
RNU1-140P	Gm24152	only_in_union
CPLANE1	Cplane1	only_in_union
RNU6-237P	Gm55087	only_in_union
LDAF1	Ldaf1	only_in_union
TRIM29	Trim29	only_in_union
LARP1	Larp1	only_in_union
MOB3C	Mob3c	only_in_union
UBAC2	Ubac2	only_in_union
H2AC25	H2ac25	only_in_union
MICB	Mill2	only_in_union
SHFL	Shfl	only_in_union
RNU6-1172P	Gm22971	only_in_union
IGHV2-70	Ighv8-2	only_in_union
ZFY	Zfx	only_in_union
NICOL1	Nicol1	only_in_union
RIGI	Rigi	only_in_union
AIRIM	Airim	only_in_union
C1orf162	I830077J02Rik	only_in_union
DEFA1B	Defa5	only_in_union
DEPDC1B	Depdc1b	only_in_union
OR51L1	Or51l1-ps1	only_in_union
MMADHC	Mmadhc	only_in_union
DCHS1	Dchs1	only_in_union
MAP3K13	Map3k13	only_in_union
DNAH1	Dnah1	only_in_union
MPG	Mpg	only_in_union
DDX41	Ddx41	only_in_union
ITGAE	Itgae	only_in_union
DIAPH3	Diaph3	only_in_union
TEKTIP1	Tektip1	only_in_union
MIR770	Mir770	only_in_union
SNORA51	Gm24451	only_in_union
KRTAP4-4	Krtap5-20	only_in_union
RNU6-1089P	Gm26439	only_in_union
SIK1	Sik1	only_in_union
CIPC	Cipc	only_in_union
RNU6-748P	Gm25326	only_in_union
SLC37A1	Slc37a1	only_in_union
NDUFB4	Ndufb4	only_in_union
TRIM23	Trim23	only_in_union
GGA2	Gga2	only_in_union
CLK1	Clk1	only_in_union
CFAP95	Cfap95	only_in_union
OR10G9	Or10g9	only_in_union
LHFPL7	Lhfpl7	only_in_union
DOCK8	Dock8	only_in_union
ARHGAP19	Arhgap19	only_in_union
OR13H1	Or13ae2	only_in_union
LCE7A	2210017I01Rik	only_in_union
DOCK10	Dock10	only_in_union
SND1	Snd1	only_in_union
SPATA19	Spata19	only_in_union
BEND6	Bend6	only_in_union
TULP2	Tulp2	only_in_union
SPATA17	Spata17	only_in_union
OR10A5	Or10a5	only_in_union
PRKAR1B	Prkar1b	only_in_union
TMEM39B	Tmem39b	only_in_union
IL17A	Il17a	only_in_union
CDH7	Cdh7	only_in_union
DSN1	Dsn1	only_in_union
PADI4	Padi4	only_in_union
HTD2	Htd2	only_in_union
OR8A1	Or8a1b	only_in_union
RN7SKP241	Gm54835	only_in_union
ACCSL	Accsl	only_in_union
RNU6-1234P	Gm56000	only_in_union
ZFP14	Zfp14	only_in_union
CIMAP2	Cimap2	only_in_union
CLSTN3	Clstn3	only_in_union
CDK3	Cdk3	only_in_union
RNU6-2	Gm23512	only_in_union
ATP5PO	Atp5po	only_in_union
SNORD38A	Snord38a	only_in_union
SLC13A1	Slc13a1	only_in_union
AJUBA	Ajuba	only_in_union
GGA3	Gga3	only_in_union
RN7SKP62	Gm54831	only_in_union
ATXN1L	Atxn1l	only_in_union
OR9Q2	Or9q2	only_in_union
ASMT	Asmt	only_in_union
HTR1A	Htr1a	only_in_union
MIR9-3	Mir9-3	only_in_union
SLC19A1	Slc19a1	only_in_union
TSC22D3	Tsc22d3	only_in_union
BEND3	Bend3	only_in_union
BTRC	Btrc	only_in_union
RNU6-126P	Gm24392	only_in_union
DUOX1	Duox1	only_in_union
CHRNA10	Chrna10	only_in_union
SEMA3B	Sema3b	only_in_union
TEKT1	Tekt1	only_in_union
WDR6	Wdr6	only_in_union
MIR33A	Mir33	only_in_union
CHFR	Chfr	only_in_union
OR52J3	Or52j3	only_in_union
PTK7	Ptk7	only_in_union
SSBP2	Ssbp2	only_in_union
MIR155	Mir155	only_in_union
NPW	Npw	only_in_union
RGMB	Rgmb	only_in_union
CRHR2	Crhr2	only_in_union
OR4D11	Or4d11	only_in_union
KGD4	Mrps36	only_in_union
HSPA1B	Hspa1a	only_in_union
ZFPM1	Zfpm1	only_in_union
SNORD42B	Snord42b	only_in_union
OR10P1	Or10p1	only_in_union
MRPL53	Mrpl53	only_in_union
SEPTIN11	Septin11	only_in_union
ATP5F1C	Atp5f1c	only_in_union
SDR42E2	Sdr42e2	only_in_union
ATP5PF	Atp5pf	only_in_union
SCN1A	Scn1a	only_in_union
ABCC3	Abcc3	only_in_union
ZNG1C	Zng1	only_in_union
DCK	Dck	only_in_union
RNA5S2	Gm23284	only_in_union
RNU4-21P	Gm25279	only_in_union
ADISSP	Adissp	only_in_union
SHROOM2	Shroom2	only_in_union
PFN1	Pfn1	only_in_union
NFS1	Nfs1	only_in_union
SNORA74A	Snora74a	only_in_union
RNU6-12P	Gm25811	only_in_union
CYP1A2	Cyp1a2	only_in_union
SSX4	Ssxb16	only_in_union
CDKN2A	Cdkn2a	only_in_union
OR2T1	Or2t1	only_in_union
ADAMTS8	Adamts8	only_in_union
SLC25A40	Slc25a40	only_in_union
RNU6-3P	Gm25709	only_in_union
RN7SKP9	Gm55604	only_in_union
ZNF202	Zfp202	only_in_union
IGHV3-43	Ighv5-12	only_in_union
IL17B	Il17b	only_in_union
LGALSL	Lgalsl	only_in_union
ZFP28	Zfp28	only_in_union
CCDC69	Ccdc69	only_in_union
RAB35	Rab35	only_in_union
MTHFD2	Mthfd2	only_in_union
RNU6-283P	Gm24716	only_in_union
TET2	Tet2	only_in_union
SLC18A1	Slc18a1	only_in_union
FRY	Fry	only_in_union
PLAC9	Plac9	only_in_union
SPATA4	Spata4	only_in_union
RNU6-1310P	Gm23422	only_in_union
SNORD58	Gm23301	only_in_union
SNORA80A	Gm24696	only_in_union
SHC4	Shc4	only_in_union
OR2AP1	Or6c8b	only_in_union
ATP8B2	Atp8b2	only_in_union
IFNL3	Ifnl2	only_in_union
MIR374A	Mir374c	only_in_union
SORCS2	Sorcs2	only_in_union
SNORD62B	Gm25632	only_in_union
PLS3	Pls3	only_in_union
SNORA10B	Gm26418	only_in_union
SLC2A5	Slc2a5	only_in_union
ADAM17	Adam17	only_in_union
RNPEPL1	Rnpepl1	only_in_union
PRKAB2	Prkab2	only_in_union
CBLB	Cblb	only_in_union
OAS3	Oas3	only_in_union
LRRC75B	Lrrc75b	only_in_union
OR8U3	Or8u3-ps	only_in_union
UTP6	Utp6	only_in_union
ACP7	Acp7	only_in_union
GCSAM	Gcsam	only_in_union
CCDC138	Ccdc138	only_in_union
MIR132	Mir132	only_in_union
IFITM10	Ifitm10	only_in_union
RNU6-330P	Gm22476	only_in_union
EIF2B1	Eif2b1	only_in_union
RNU6-1050P	Gm25599	only_in_union
FPGT	Fpgt	only_in_union
GPN2	Gpn2	only_in_union
CPB1	Cpb1	only_in_union
CRIPTO	Cripto	only_in_union
ZZEF1	Zzef1	only_in_union
PLEKHJ1	Plekhj1	only_in_union
EPM2A	Epm2a	only_in_union
CC2D2A	Cc2d2a	only_in_union
RIOK2	Riok2	only_in_union
NLE1	Nle1	only_in_union
CTPS1	Ctps1	only_in_union
ZSCAN20	Zscan20	only_in_union
DICER1	Dicer1	only_in_union
PARVG	Parvg	only_in_union
OR8B3	Or8b3	only_in_union
MIR96	Mir96	only_in_union
GLT8D1	Glt8d1	only_in_union
IRX3	Irx3	only_in_union
ASB6	Asb6	only_in_union
LRRC40	Lrrc40	only_in_union
RNU1-154P	Gm54652	only_in_union
VAPB	Vapb	only_in_union
EGFLAM	Egflam	only_in_union
GPR88	Gpr88	only_in_union
GALNT13	Galnt13	only_in_union
KLF13	Klf13	only_in_union
ATOSB	Atosb	only_in_union
SNORD102	Gm25091	only_in_union
KCNC2	Kcnc2	only_in_union
PRSS51	Prss51	only_in_union
SNORD86	Gm23187	only_in_union
RHBDD2	Rhbdd2	only_in_union
SNORD68	Snord68	only_in_union
OR8J3	Or8j3	only_in_union
SMIM35	Smim35	only_in_union
PIERCE1	Pierce1	only_in_union
SNORD61	Snord61	only_in_union
OR8G5	Or8g21	only_in_union
FAM217A	Fam217a	only_in_union
SPMIP7	Spmip7	only_in_union
PPP2R5A	Ppp2r5a	only_in_union
RNU6-129P	Gm55230	only_in_union
CDC6	Cdc6	only_in_union
RAMP1	Ramp1	only_in_union
UXS1	Uxs1	only_in_union
SNORA2C	Snora34	only_in_union
TAS2R19	Tas2r136	only_in_union
IFT57	Ift57	only_in_union
RNU1-31P	Gm22220	only_in_union
TOR4A	Tor4a	only_in_union
BRWD3	Brwd3	only_in_union
OR2A12	Or2a12	only_in_union
MRPL35	Mrpl35	only_in_union
MIR192	Mir192	only_in_union
FAM241A	Fam241a	only_in_union
PER2	Per2	only_in_union
CSF2RA	Csf2ra	only_in_union
MIR592	Mir592	only_in_union
ATP5MJ	Atp5mj	only_in_union
CDS2	Cds2	only_in_union
GNAT1	Gnat1	only_in_union
SYCE1	Syce1	only_in_union
DSC2	Dsc2	only_in_union
CPLX3	Cplx3	only_in_union
MIR200B	Mir200b	only_in_union
MIR1282	Gm22953	only_in_union
ZNF510	Zfp819	only_in_union
LDHA	Ldha	only_in_union
MTHFD2L	Mthfd2l	only_in_union
CIMIP2C	Cimip2c	only_in_union
SSX3	Ssxb2	only_in_union
RNU1-24P	Gm55115	only_in_union
PRR23B	Prr23a1	only_in_union
RNU6-1287P	Gm54753	only_in_union
COIL	Coil	only_in_union
MIR4657	Gm22123	only_in_union
CYB561D1	Cyb561d1	only_in_union
XPO5	Xpo5	only_in_union
RNU6-618P	Gm26335	only_in_union
RN7SKP216	Gm54647	only_in_union
CFAP65	Cfap65	only_in_union
TARS3	Tars3	only_in_union
IL12RB2	Il12rb2	only_in_union
IFNAR1	Ifnar1	only_in_union
OR8D4	Or8d4	only_in_union
SNORA11E	Gm22488	only_in_union
OR2W1	Or2w1	only_in_union
IRF9	Irf9	only_in_union
MCM3AP	Mcm3ap	only_in_union
CAPN5	Capn5	only_in_union
NUP50	Nup50	only_in_union
RNU6-710P	Gm23516	only_in_union
NEDD8	Nedd8	only_in_union
RNU6-1325P	Gm25268	only_in_union
TEKT5	Tekt5	only_in_union
SCMH1	Scmh1	only_in_union
SF3B3	Sf3b3	only_in_union
SNORD53	Snord53	only_in_union
FBXO33	Fbxo33	only_in_union
MRPS11	Mrps11	only_in_union
TMEM151A	Tmem151a	only_in_union
BUB1B	Bub1b	only_in_union
PROX2	Prox2	only_in_union
OR9A1P	Or9a7	only_in_union
VAC14	Vac14	only_in_union
ALDH1A3	Aldh1a3	only_in_union
MIR152	Mir152	only_in_union
NR1H3	Nr1h3	only_in_union
TENM4	Tenm4	only_in_union
SNORD38B	Gm22980	only_in_union
FAM76A	Fam76a	only_in_union
TRIM5	Trim5	only_in_union
APOL1	Apol10b	only_in_union
PCDHB16	Pcdhb17	only_in_union
SOX10	Sox10	only_in_union
TADA1	Tada1	only_in_union
YIPF4	Yipf4	only_in_union
MBTPS1	Mbtps1	only_in_union
TLR5	Tlr5	only_in_union
FAM236D	Fam236f	only_in_union
RNU6-395P	Gm25985	only_in_union
ARL6IP6	Arl6ip6	only_in_union
DHX37	Dhx37	only_in_union
SCARNA17	Gm25913	only_in_union
ITPK1	Itpk1	only_in_union
PRSS22	Prss22	only_in_union
SNORA5A	Gm24313	only_in_union
SEMG1	Semg1	only_in_union
ITGAM	Itgam	only_in_union
SHISA8	Shisa8	only_in_union
CLCF1	Clcf1	only_in_union
RBM48	Rbm48	only_in_union
SNORD10	Gm25835	only_in_union
NXPE3	Nxpe3	only_in_union
FRMPD1	Frmpd1	only_in_union
CCDC198	Ccdc198	only_in_union
MMP3	Mmp3	only_in_union
ESAM	Esam	only_in_union
SCN2B	Scn2b	only_in_union
OR1F1	Or1f19	only_in_union
ALDH3B2	Aldh3b2	only_in_union
RNF44	Rnf44	only_in_union
LRWD1	Lrwd1	only_in_union
CCDC150	Ccdc150	only_in_union
ADAMTS4	Adamts4	only_in_union
PTGES2	Ptges2	only_in_union
FAM117B	Fam117b	only_in_union
SNORA17B	Snora43	only_in_union
RNU6-174P	Gm25600	only_in_union
HES6	Hes6	only_in_union
DYRK2	Dyrk2	only_in_union
MIR30C2	Mir30c-2	only_in_union
GALNT10	Galnt10	only_in_union
RNU6-754P	Gm54543	only_in_union
OR2B6	Or2b6	only_in_union
FRMD4A	Frmd4a	only_in_union
RRAD	Rrad	only_in_union
SAPCD1	Sapcd1	only_in_union
LILRA4	Pira2	only_in_union
RNU6-117P	Gm23691	only_in_union
DNAJB8	Dnajb8	only_in_union
RN7SKP19	Gm56395	only_in_union
ACOT12	Acot12	only_in_union
TM2D2	Tm2d2	only_in_union
FOXK1	Foxk1	only_in_union
SNORA44	Snora44	only_in_union
CDH11	Cdh11	only_in_union
CSNK1E	Csnk1e	only_in_union
NR1H4	Nr1h4	only_in_union
ACOT4	Acot4	only_in_union
LMBR1L	Lmbr1l	only_in_union
RNASET2	Rnaset2a	only_in_union
CHSY1	Chsy1	only_in_union
TTLL13	Ttll13	only_in_union
LAMC3	Lamc3	only_in_union
GPNMB	Gpnmb	only_in_union
ZSCAN18	Zscan18	only_in_union
MYL11	Mylpf	only_in_union
IFITM2	Ifitm2	only_in_union
RNA5S10	n-R5s111	only_in_union
RNU6-481P	Gm22509	only_in_union
YTHDC2	Ythdc2	only_in_union
FAM20A	Fam20a	only_in_union
PABPC1L	Pabpc1l	only_in_union
MIR505	Mir505	only_in_union
SNORA84	Gm25394	only_in_union
MIR133A2	Mir133a-2	only_in_union
IGHV3-33	Ighv5-16	only_in_union
AMELX	Amelx	only_in_union
ELMOD2	Elmod2	only_in_union
RNF139	Rnf139	only_in_union
RN7SKP182	Gm54436	only_in_union
RNU6-1120P	Gm54442	only_in_union
POMT2	Pomt2	only_in_union
ARRDC2	Arrdc2	only_in_union
MIR1251	Mir1251	only_in_union
ATL2	Atl2	only_in_union
VIRMA	Virma	only_in_union
PHB1	Phb1	only_in_union
SELENOV	Selenov	only_in_union
RNU6-1340P	Gm23056	only_in_union
CFAP100	Cfap100	only_in_union
TRAV13-1	Trav10d	only_in_union
CD3D	Cd3d	only_in_union
RPS6KA3	Rps6ka3	only_in_union
RNU6-170P	Gm25078	only_in_union
TRDV1	Trav15n-2	only_in_union
SNORA78	Snora78	only_in_union
RAB38	Rab38	only_in_union
NAT14	Nat14	only_in_union
LRRC7	Lrrc7	only_in_union
MAST2	Mast2	only_in_union
INTS10	Ints10	only_in_union
GULP1	Gulp1	only_in_union
PTPRG	Ptprg	only_in_union
TNKS	Tnks	only_in_union
RNU6-1143P	Gm25049	only_in_union
SPTLC2	Sptlc2	only_in_union
SHMT2	Shmt2	only_in_union
CHMP6	Chmp6	only_in_union
DEFA1	Defa34	only_in_union
SPIC	Spic	only_in_union
FN3K	Fn3k	only_in_union
SNORD62A	Gm22192	only_in_union
OR52R1	Or52r1	only_in_union
RNU4-81P	Gm25176	only_in_union
PTP4A3	Ptp4a3	only_in_union
ACP5	Acp5	only_in_union
SNORA63C	Gm55296	only_in_union
RN7SKP101	Gm55655	only_in_union
RNU6-874P	Gm22212	only_in_union
FAM178B	Fam178b	only_in_union
ULK3	Ulk3	only_in_union
MIR27B	Mir27b	only_in_union
LEFTY2	Lefty2	only_in_union
RNU6-253P	Gm25644	only_in_union
NIPAL1	Nipal1	only_in_union
KCNQ1	Kcnq1	only_in_union
ATP9B	Atp9b	only_in_union
RNU6-778P	Gm25204	only_in_union
IGLV4-3	Iglv3	only_in_union
NUTM2F	Nutm2	only_in_union
GAL3ST1	Gal3st1	only_in_union
RNU1-20P	Gm55957	only_in_union
FKBP1B	Fkbp1b	only_in_union
MS4A4A	Ms4a4a	only_in_union
RNU6-1031P	Gm24242	only_in_union
TGFB1	Tgfb1	only_in_union
ATP5MC3	Atp5mc3	only_in_union
MIR124-2	Mir124a-2	only_in_union
PRAMEF7	Gm13057	only_in_union
TMEM43	Tmem43	only_in_union
CLEC6A	Clec4n	only_in_union
GRB10	Grb10	only_in_union
PAH	Pah	only_in_union
CLCN3	Clcn3	only_in_union
GATD3	Gatd3a	only_in_union
RNU6-1188P	Gm55671	only_in_union
PDZD7	Pdzd7	only_in_union
UQCRC1	Uqcrc1	only_in_union
RD3	Rd3	only_in_union
MIR18A	Mir18	only_in_union
SCGB1C1	Scgb1c1	only_in_union
SNORD2	Snord2	only_in_union
PSME2	Psme2	only_in_union
PADI6	Padi6	only_in_union
RNU6-679P	Gm25879	only_in_union
CDH4	Cdh4	only_in_union
CYP2S1	Cyp2s1	only_in_union
OR10X1	Or10x1	only_in_union
OR51I1	Or51i1	only_in_union
ITGB3	Itgb3	only_in_union
COMMD8	Commd8	only_in_union
PIP5K1A	Pip5k1a	only_in_union
SLC26A2	Slc26a2	only_in_union
CASTOR1	Castor1	only_in_union
RNU6-133P	Gm24388	only_in_union
PTPN3	Ptpn3	only_in_union
OR2A5	Or2a5	only_in_union
RNU6-275P	Gm55397	only_in_union
RNU6-1051P	Gm23231	only_in_union
PICK1	Pick1	only_in_union
BCAM	Bcam	only_in_union
MYOZ2	Myoz2	only_in_union
MIR142	Mir142	only_in_union
SNORA70	Gm24000	only_in_union
PKD2L1	Pkd2l1	only_in_union
WDR82	Wdr82	only_in_union
TTC16	Ttc16	only_in_union
NDUFS8	Ndufs8	only_in_union
5S_rRNA	Gm56462	only_in_union
IFNA6	Ifna2	only_in_union
BACH1	Bach1	only_in_union
HLA-DRB1	H2-Eb2	only_in_union
HCK	Hck	only_in_union
SLC36A3	Slc36a3	only_in_union
RABEPK	Rabepk	only_in_union
TPCN1	Tpcn1	only_in_union
NHERF1	Nherf1	only_in_union
PCDHA5	Pcdha5	only_in_union
RN7SL293P	Gm22649	only_in_union
RNU6-833P	Gm26371	only_in_union
LIPE	Lipe	only_in_union
BMP6	Bmp6	only_in_union
VN1R5	Vmn1r9	only_in_union
METTL25	Mettl25	only_in_union
ARHGAP39	Arhgap39	only_in_union
NR1D2	Nr1d2	only_in_union
ALDH3B1	Aldh3b1	only_in_union
LRRCC1	Lrrcc1	only_in_union
OLIG1	Olig1	only_in_union
PELI3	Peli3	only_in_union
TMEM50B	Tmem50b	only_in_union
SNORA77	Gm25777	only_in_union
RNU6-252P	Gm22746	only_in_union
GPR139	Gpr139	only_in_union
RRP9	Rrp9	only_in_union
KCTD8	Kctd8	only_in_union
LRRC37B	Lrrc37	only_in_union
GRIA4	Gria4	only_in_union
DRG2	Drg2	only_in_union
ATG12	Atg12	only_in_union
SPAG4	Spag4	only_in_union
OR4Q3	Or4q3	only_in_union
TFF3	Tff3	only_in_union
RNU6-921P	Gm24465	only_in_union
PAQR9	Paqr9	only_in_union
TCP11X1	Tcp11x2	only_in_union
DIO2	Dio2	only_in_union
RNU6-996P	Gm23461	only_in_union
BRIX1	Brix1	only_in_union
SLC8A1	Slc8a1	only_in_union
ANKRD45	Ankrd45	only_in_union
SEC14L4	Sec14l4	only_in_union
GRHL2	Grhl2	only_in_union
BTG3	Btg3	only_in_union
TRAV12-1	Trav7-5	only_in_union
PCDHGA5	Pcdhga5	only_in_union
ARHGAP18	Arhgap18	only_in_union
MEIS2	Meis2	only_in_union
HSP90AB1	Hsp90ab1	only_in_union
CMTM7	Cmtm7	only_in_union
GMFG	Gmfg	only_in_union
UQCC5	Uqcc5	only_in_union
CNN1	Cnn1	only_in_union
IGBP1	Igbp1	only_in_union
DUOX2	Duox2	only_in_union
TRARG1	Trarg1	only_in_union
CDC23	Cdc23	only_in_union
OR4C6	Or4c102	only_in_union
METTL21EP	Mettl21e	only_in_union
SLC9B2	Slc9b2	only_in_union
IFIT2	Ifit2	only_in_union
RN7SKP164	Gm55283	only_in_union
MYH7B	Myh7b	only_in_union
SMIM30	Smim30	only_in_union
ENC1	Enc1	only_in_union
CYP27A1	Cyp27a1	only_in_union
KLF8	Klf8	only_in_union
ST8SIA5	St8sia5	only_in_union
RNU6-384P	Gm22448	only_in_union
SLC66A3	Slc66a3	only_in_union
RN7SKP127	Gm54868	only_in_union
OR12D3	Or12d17	only_in_union
PRR30	Prr30	only_in_union
RNU1-72P	Gm22658	only_in_union
MYH9	Myh9	only_in_union
RN7SKP285	Gm56334	only_in_union
KRT6B	Gm5414	only_in_union
CCN6	Ccn6	only_in_union
SCLT1	Sclt1	only_in_union
EPPIN	Eppin	only_in_union
RNU6-959P	Gm25552	only_in_union
OR10K1	Or10k2	only_in_union
RN7SKP171	Gm54718	only_in_union
TLE1	Tle1	only_in_union
LYVE1	Lyve1	only_in_union
SLC1A5	Slc1a5	only_in_union
AIM2	Aim2	only_in_union
OR8I2	Or8i2	only_in_union
OVOL1	Ovol1	only_in_union
RBMXL1	Rbmxl1	only_in_union
DUSP13A	Dusp13a	only_in_union
PTPMT1	Ptpmt1	only_in_union
RNU6-214P	Gm24162	only_in_union
NPY1R	Npy1r	only_in_union
U4	Gm22106	only_in_union
VASP	Vasp	only_in_union
TPM4	Tpm4	only_in_union
SYNJ1	Synj1	only_in_union
OR2D3	Or2d36	only_in_union
ABCC6	Abcc6	only_in_union
ELL	Ell	only_in_union
CLN8	Cln8	only_in_union
UBE2E2	Ube2e2	only_in_union
EEIG2	Eeig2	only_in_union
OR10AG1	Or10ag2	only_in_union
MIR30A	Mir30a	only_in_union
LCN12	Lcn12	only_in_union
H2BW2	H2bw2	only_in_union
RNU6-885P	Gm24435	only_in_union
MS4A12	Ms4a12	only_in_union
TNFRSF10C	Tnfrsf22	only_in_union
SPACA6	Spaca6	only_in_union
NIPSNAP1	Nipsnap1	only_in_union
PRAMEF25	Pramel55	only_in_union
YJU2B	Yju2b	only_in_union
SLC22A9	Slc22a19	only_in_union
ZNF598	Zfp598	only_in_union
LDHD	Ldhd	only_in_union
HOXA7	Hoxa7	only_in_union
VKORC1L1	Vkorc1l1	only_in_union
RNU6-39P	Gm22057	only_in_union
MAPK15	Mapk15	only_in_union
BMAL2	Bmal2	only_in_union
ARK2N	Ark2n	only_in_union
SNORD59A	Snord59a	only_in_union
SPATA32	Spata32	only_in_union
TMEM191C	Tmem191	only_in_union
C11orf98	1810009A15Rik	only_in_union
ZFP30	Zfp30	only_in_union
GINS2	Gins2	only_in_union
OR5AR1	Or5ar1	only_in_union
GABRB1	Gabrb1	only_in_union
ZNF112	Zfp112	only_in_union
IL10RB	Il10rb	only_in_union
LRRC25	Lrrc25	only_in_union
SOX5	Sox5	only_in_union
PRKAG2	Prkag2	only_in_union
USP16	Usp16	only_in_union
SETD5	Setd5	only_in_union
ACTR1A	Actr1a	only_in_union
IGHV3-48	Ighv5-17	only_in_union
ITGA9	Itga9	only_in_union
SNORA29	Gm26130	only_in_union
SLC13A2	Slc13a2	only_in_union
RN7SKP13	Gm54519	only_in_union
SERPINA9	Serpina9	only_in_union
CPSF2	Cpsf2	only_in_union
MRPL32	Mrpl32	only_in_union
LOXL2	Loxl2	only_in_union
SLC25A30	Slc25a30	only_in_union
OR6S1	Or6s1	only_in_union
LGALS3BP	Lgals3bp	only_in_union
DNAAF4	Dnaaf4	only_in_union
CNDP1	Cndp1	only_in_union
NCOA7	Ncoa7	only_in_union
TRIM65	Trim65	only_in_union
ABCA4	Abca4	only_in_union
KLRC3	Klri1	only_in_union
SLURP1	Slurp1	only_in_union
C3orf33	E130311K13Rik	only_in_union
IL21R	Il21r	only_in_union
RNU6-519P	Gm22549	only_in_union
IGHV3-74	Ighv5-2	only_in_union
CRTC3	Crtc3	only_in_union
PMPCB	Pmpcb	only_in_union
FSIP1	Fsip1	only_in_union
CSNK1A1	Csnk1a1	only_in_union
IFI35	Ifi35	only_in_union
ZNF784	Zfp784	only_in_union
PDRG1	Pdrg1	only_in_union
CAMSAP1	Camsap1	only_in_union
SENP2	Senp2	only_in_union
FUT2	Fut2	only_in_union
GRK3	Grk3	only_in_union
CFAP107	Cfap107	only_in_union
TBC1D9B	Tbc1d9b	only_in_union
XRCC2	Xrcc2	only_in_union
SNORD100	Snord100	only_in_union
PDK1	Pdk1	only_in_union
RNU2-49P	Gm23628	only_in_union
NELL1	Nell1	only_in_union
TUBB3	Tubb3	only_in_union
NXF3	Nxf3	only_in_union
ZNF579	Zfp579	only_in_union
RNU1-105P	Gm22350	only_in_union
ASB1	Asb1	only_in_union
ZNF200	Zfp65	only_in_union
KRT33A	Krt33a	only_in_union
RNU6-1284P	Gm26359	only_in_union
TFAP4	Tfap4	only_in_union
MIR29B1	Mir29b-1	only_in_union
BLOC1S5	Bloc1s5	only_in_union
SNORD14D	Snord14d	only_in_union
RNU6-641P	Gm25626	only_in_union
RNU6-835P	Gm22965	only_in_union
PKN1	Pkn1	only_in_union
TNFSF4	Tnfsf4	only_in_union
ZFTRAF1	Zftraf1	only_in_union
SNORA74D	Gm54507	only_in_union
MIX23	Mix23	only_in_union
SEMA7A	Sema7a	only_in_union
MIR514B	Mir509	only_in_union
C8orf90	Gm6569	only_in_union
PPP2R5E	Ppp2r5e	only_in_union
TRGV11	Trgv4	only_in_union
RNU1-91P	Gm25796	only_in_union
MCUB	Mcub	only_in_union
MIR7-1	Mir7-1	only_in_union
OR5AL1	Or5al1	only_in_union
RNU6-685P	Gm23312	only_in_union
ATP5MG	Atp5mg	only_in_union
CACNA1F	Cacna1f	only_in_union
GNG5B	Gng5c	only_in_union
GALNT11	Galnt11	only_in_union
RNU6-1109P	Gm26099	only_in_union
KLK13	Klk13	only_in_union
FAM174C	Fam174c	only_in_union
ING4	Ing4	only_in_union
WDR3	Wdr3	only_in_union
RN7SKP147	Gm55331	only_in_union
UGT1A9	Ugt1a7c	only_in_union
SNORD63	Gm26109	only_in_union
OR8B12	Or8b12	only_in_union
RNU6-1150P	Gm23093	only_in_union
SNORA74	Gm55013	only_in_union
ZNF526	Zfp526	only_in_union
RNU6-410P	Gm22019	only_in_union
GLRX5	Glrx5	only_in_union
ZNF593OS	Zfp593os	only_in_union
RHOBTB3	Rhobtb3	only_in_union
MPHOSPH9	Mphosph9	only_in_union
SUV39H2	Suv39h2	only_in_union
HPCAL4	Hpcal4	only_in_union
CMKLR1	Cmklr1	only_in_union
C3orf20	4930590J08Rik	only_in_union
MRPL54	Mrpl54	only_in_union
SNORA58B	Gm24608	only_in_union
MIR410	Mir410	only_in_union
PENK	Penk	only_in_union
MIR125B1	Mir125b-1	only_in_union
SNX20	Snx20	only_in_union
RNU6-6P	Gm22360	only_in_union
MIR26A1	Mir26a-1	only_in_union
MALL	Mall	only_in_union
ULK2	Ulk2	only_in_union
FAM237A	Fam237a	only_in_union
OR52E4	Or52e4	only_in_union
EPHA3	Epha3	only_in_union
GZMB	Gzmb	only_in_union
RILPL1	Rilpl1	only_in_union
PDE11A	Pde11a	only_in_union
RHBG	Rhbg	only_in_union
SLC46A3	Slc46a3	only_in_union
BTF3L4	Btf3l4	only_in_union
GPATCH8	Gpatch8	only_in_union
RNU6-842P	Gm24708	only_in_union
SGMS2	Sgms2	only_in_union
OR2D2	Or2d2	only_in_union
RNU6-826P	Gm23622	only_in_union
PPM1M	Ppm1m	only_in_union
SNORA17A	Gm25053	only_in_union
IZUMO1	Izumo1	only_in_union
DBNL	Dbnl	only_in_union
MIR744	Mir744	only_in_union
TSPAN13	Tspan13	only_in_union
MIR711	Mir711	only_in_union
RNU6-494P	Gm22577	only_in_union
RBM18	Rbm18	only_in_union
ADARB1	Adarb1	only_in_union
