A	B	source
CD209	Cd209d	only_in_single
FAM72A	Fam72a	only_in_single
ATP5MGL	Atg5lrt	only_in_single
LILRB5	Pirb	only_in_single
NSMCE3	Nscme3l	only_in_single
PRSS2	Try10	only_in_single
CAPZA1	Capza1b	only_in_single
H2AP	H2ap	only_in_single
FBXW12	Fbxw20	only_in_single
MAGEB6B	Mageb3	only_in_single
PRSS21	Prss21	only_in_single
SPINT4	Spint4	only_in_single
SPEM3	Spem3	only_in_single
TEN1	Ten1	only_in_single
KRTAP15-1	Krtap15-1	only_in_single
MT1E	Mt2	only_in_single
TAF1	Taf1	only_in_single
PRAMEF4	Pramel57	only_in_single
OR8H1	Or8h7	only_in_single
CYP2A6	Cyp2a5	only_in_single
CSTA	Csta1	only_in_single
SPCS3	Arxes2	only_in_single
ZNF747	Zfp764	only_in_single
C5orf52	4921536K21Rik	only_in_single
LGALS14	Lgals9	only_in_single
PPP4R3C	Ppp4r3c1	only_in_single
CATSPERE	Catspere2	only_in_single
MS4A6A	Ms4a6d	only_in_single
TEX22	Tex22	only_in_single
CKMT1A	Ckmt1	only_in_single
TRBV12-4	Trbv15	only_in_single
ZNF775	B020011L13Rik	only_in_single
SPATA31D3	Spata31d1d	only_in_single
LRRC37A2	Lrrc37a	only_in_single
UTS2	Uts2	only_in_single
ZFP57	Zfp57	only_in_single
TRIM22	Trim75	only_in_single
RABL2A	Rabl2	only_in_single
OR11H4	Or11h4	only_in_single
LGALS7	Lgals7	only_in_single
OR4P4	Or4p4	only_in_single
PRAMEF19	Pramel49	only_in_single
KRTAP4-5	Krtap5-24	only_in_single
AQP12B	Aqp12	only_in_single
SPACA7	Spaca7	only_in_single
OR7A10	Or7a40	only_in_single
PLSCR1	Plscr1	only_in_single
ICOSLG	Icosl	only_in_single
OR52N2	Or52n2	only_in_single
FAM9B	Gm1140	only_in_single
