PSMC2,psmc2
CXXC4,cxxc4
ptx4,ptx4
cp110,ccp110
MICU2,zdhhc20
GLT8D2,glt8d2
PLEKHM1,plekhm1
tmem30c,tmem30cp
LGMN,lgmn
NDUFA6,ndufa6
RAB40B,rab40b
TREH,treh
CIAO3,ciao3
MOB3C,mob3c
dlg1b,dlg1
SLMAP,slmap
NR1D1,nr1d1
fam133b,fam133b
ACTL6B,actl6b
siae,siae
si:ch211-157b11.12,c1orf159
HSD17B7,hsd17b7
KLHDC7A,KLHDC7A
SEMA3D,sema3d
HSPB3,hspb3
pdx1,pdx1
SLC25A4,slc25a4
ftcdnl1,XB5818974 [provisional]
PARP3,parp3
IRF5,irf5
GABPB1,gabpb1
USP33,usp33
RWDD2B,rwdd2b
zgc:172182,ccdc89
TMEM47,tmem47
ddx43,ddx43
MLF1,mlf1
TRAPPC5,trappc5
PCGF1,pcgf1
TPRG1L,tprg1l
uvssa,uvssa
NKX1-1,nkx1-1
TRIM13,trim13
P2RY13,p2ry13
IDI1,idi1
GALNT17,galnt17
SNTB2,sntb2
AADAC,aadac
CDKN2AIPNL,cdkn2aipnl
RAPGEFL1,rapgefl1
dnajc30b,dnajc30
GUCA1B,guca1b
MRPS14,mrps14
SNX29,snx29
FASTKD1,fastkd1
cry5,tub
STEAP2,steap2
rin3,rin3
TMX4,tmx4
HELQ,helq
aspdh,aspdh
GDF9,gdf9
atg9b,atg9b
RTF2,rtf2
FASN,fasn
atoh7,atoh7
COPS9,cops9
knstrn,knstrn
LAMTOR3,lamtor3-like
VPS11,vps11
CCND1,ccnd1
HIRA,hira
agrp,agrp
rrp8,rrp8
GLA,gla
TNFAIP6,tnfaip6
SNTB1,sntb1
SNAP47,snap47
JMJD4,jmjd4
LMBR1L,lmbr1l
PLCE1,plce1
SLC9A2,slc9a2
pierce1,c8h9orf116
PLEKHA3,ap1s1
FKBP9,fkbp9
NTN4,ntn4
BHLHE40,bhlhe40
gpha2,gpha2
NDUFA12,ndufa12
METTL1,mettl1
trim59,trim59
TXNDC5,txndc5
IL17D,il17d
LSM14B,lsm14b
HSDL2,hsdl2
zgc:162297,XB5931222 [provisional]
ULK4,ulk4
sec16b,sec16b
ANKRD6,ankrd6
PLAG1,plag1
HEATR5A,heatr5a
ARL2,arl2
DNAAF10,dnaaf10
ANKRD13C,ankrd13c
LCMT1,lcmt1
CDON,cdon
FAM168B,fam168b
nog2,nog2
wdr33,wdr33
VKORC1L1,vkorc1l1
TMEM161B,tmem161b
DNAJC27,DNAJC27
PLEKHA8,plekha8
cimip2b,fam166b
SLC6A9,slc6a9
bmb,XB5759208 [provisional]
CENPV,cenpv
TOMM70,tomm70
ACSS2,acss2.1
fem1b,fem1b
NTRK1,ntrk1
armc7,armc7
PEX14,pex14
MMAA,mmaa
PUM3,pum3
f2,f2
nopchap1,nopchap1
CACNA1H,cacna1h
HJV,hjv
CXCL14,cxcl14
TIMM13,timm13
CIAO2A,ciao2a
RALGDS,ralgds
DOP1B,dop1b
HAGH,hagh
NUP107,nup107
SIGIRR,sigirr
PAM,pam
MRPL57,mrpl57
PRIM2,prim2
NDUFB6,ndufb6
PDXDC1,pdxdc1
si:ch1073-104i17.1,c19orf44
RCC2,rcc2
BCKDHA,bckdha
LYPD6,lypd6
HTR1D,htr1d
B3GALNT2,b3galnt2
kcnn4,kcnn4
NRBF2,nrbf2
pla1a,pla1a
ZDHHC4,zdhhc4
POPDC2,popdc2
MAFA,mafa
MEIOB,meiob
MLLT10,mllt10
klb,klb
SMG9,smg9
CDS1,cds1
GOPC,gopc
WDR75,wdr75
UPF1,upf1
BBS5,bbs5
PGPEP1,pgpep1
GUF1,guf1
PTPN6,ptpn6
KTN1,ktn1
NME4,nme4
PRDM13,prdm13
PHOX2A,phox2a
MAPKAP1,mapkap1
cry-dash,cry-dash
UBL4A,ubl4a
CFAP96,c4orf47
LTBP1,ltbp1
ADGRV1,adgrv1
CHSY1,chsy1
PRCP,prcp
btc,btc
SNX17,snx17
PNKD,pnkd
MID1IP1,mid1ip1
HNF1A,hnf1a
CPEB3,cpeb3
PITRM1,pitrm1
ABAT,mettl22
pank2,pank2
BCOR,bcor
FGFR2,fgfr2
firrm,c1orf112
RTTN,rttn
TMC1,tmc2
EDC4,edc4
arnt,arnt
dlgap3,dlgap3
NIPSNAP1,nipsnap1
ripk1l,ripk1
sxph,depdc5
WDR19,wdr19
SCAMP1,scamp1
DOK6,DOK6
CPNE1,cpne1
PRMT3,prmt3
NEDD4,nedd4
FAN1,fan1
RPS25,rps25
POLA2,pola2
HSPB1,hspb1
MYBPC2,mybpc2
SF3A1,sf3a1
SLC35B3,slc35b3
si:dkey-31g6.6,c17orf67
CLPTM1,clptm1
CPVL,cpvl
KCNK15,kcnk15
ATP5MC3,atp5mc3
LRP3,lrp3
DR1,dr1
VSX1,vsx1
TENM4,tenm4
NDC1,ndc1
KLF15,klf15
BLOC1S6,bloc1s6
mis18a,mis18a
RHBDL2,rhbdl2
RPL17,rpl17
PRXL2C,prxl2c
SMG6,smg6
slc1a6,slc1a6
RIOK1,riok1
AKIRIN1,akirin1
GUSB,gusb
WNT10B,wnt10b
RBP4,rbp4
BCL9,bcl9
TXN2,txn2
SSR2,ssr2
ITGB8,itgb8
TGFB2,tgfb2
CDIN1,cdin1
rasip1,rasip1
SKP2,skp2
msgn1,msgn1
IYD,iyd
card19,card19
fam169b,fam169b
eef1a1l3,42Sp50
DPY19L1,dpy19l1
BDH1,bdh1a
SNX14,snx14
TAF5L,taf5l
TBXAS1,tbxas1
RAB40C,rab40c
MPHOSPH6,mphosph6
urb1,urb1
NCOA3,ncoa3
OSGEPL1,osgepl1
ITGB4,itgb4
SDHC,sdhc
TRIP13,trip13
TRIM36,trim36
RTEL1,rtel1
CCBE1,ccbe1
HMCN1,hmcn1
CACNB4,cacnb4
FPGS,fpgs
HOXA1,hoxa1
UBE2G1,ube2g1
LRRC14B,lrrc14b
c8g,C8G
VRK1,vrk1
SIN3B,sin3b
CXCR1,cxcr2
ccdc13,ccdc13
BRWD3,brwd3
ORMDL2,ormdl2
DDX31,ddx31
arhgef1,arhgef1
KYAT1,kyat1
UCHL1,uchl1
LARP4B,larp4b
surf6,surf6
PIK3CA,pik3ca
NAGLU,naglu
WT1,wt1
C7H11orf68,c11orf68
FGFR1OP2,fgfr1op2
DRAP1,drap1
NDUFS7,ndufs7
slc30a6,slc30a6
NT5C3A,nt5c3a
HACD2,hacd2
PDZD8,PDZD8
CTU2,ctu2
PKD2L1,pkd2l1
chid1,chid1
rab3b,rab3b
IGF2BP3,igf2bp3
URB2,urb2
ZNFX1,znfx1
DYNLT3,dynlt3
RGS11,rgs9
med29,med29
TBXT,tbxt
MXD3,mxd3
ACP5,acp5
GPT2,gpt2
RHPN2,rhpn2
GSTCD,gstcd
SNRPB2,snrpb2
NLGN3,acaa1
JADE1,jade1
ATP7A,atp7a
grin2db,grin2d
ikbip,ikbip
TOP2A,top2a
NR2C1,nr2c1
spef2,spef2
LSS,lss
ccdc126,ccdc126
mcm3ap,mcm3ap
HYI,hyi
TMCC3,tmcc3
NFIA,nfia
FRA10AC1,fra10ac1
SMARCC2,smarcc2
WDR13,wdr13
RAB20,rab20
NET1,net1
PGAM2,pgam2
DYM,dym
MRPL13,mrpl13
EEFSEC,eefsec
EEF1AKMT1,eef1akmt1
blvrb,blvrb
EMC3,emc3
LMNB2,lmnb2
utp3,utp3
GNG11,gngt1
GRID2,grid2
SYNJ1,synj1
RBM28,rbm28
RRP15,rrp15
TBX18,tbx18
MRPL45,mrpl45
NPY,npy
PAQR8,paqr8
DUSP1,dusp1
HLF,tfap2c
mbd1b,mbd1
TAF11L11,taf11
TRAM1,tram1
arhgap31,arhgap31
SLC16A13,slc16a13
atxn7l1,atxn7l1
BFSP2,bfsp2
PDE5A,pde5a
PAX9,pax9
PIGQ,pigq
degs1,degs1
WWC3,wwc3
arhgap25,arhgap25
msrb2,msrb2
RNF10,rnf10
POLR1D,polr1d.2
CA14,ca14
REST,rest
si:dkey-5i3.5,XB5749398 [provisional]
PAICS,paics.1
TBX20,tbx20
FRMD6,frmd6
PCCA,pcca
LRRC39,lrrc39
FAM98B,fam98b
HERPUD2,herpud2
SLC25A37,slc25a37
g0s2,G0S2
NEURL4,neurl4
RASSF1,rassf1
cfap161,cfap161
MRPL43,mrpl43
EIF4E3,eif4e3
TWNK,twnk
RNF13,rnf13
noc4l,noc4l
DBT,dbt
CHMP1A,chmp1a
UNC45A,unc45a
CPE,cops6
FBLIM1,fblim1
nek1,nek1
DUSP5,dusp5
mapk13,mapk13
PUS3,pus3
alkal1,alkal1
SEPTIN3,septin3
ZFHX3,zfhx3
GDPGP1,gdpgp1
BABAM2,babam2
ssna1,ssna1
SNX3,snx3
IRX4,irx4
CCNQ,ccnq
ITGB1BP1,itgb1bp1
cd79a,cd79a
LACTBL1,lactbl1
KIF4A,kif4a
ZBTB34,zbtb34
tmc5,tmc5
B3GALT2,b3galt2
TBX15,tbx15
EGLN2,egln2
glmp,glmp
PEX13,pex13
SLC35A1,slc35a1
EXOC2,exoc2
TBC1D16,tbc1d16
FBN3,fbn3
HSF4,hsf4
TLL1,tll1
PQBP1,pqbp1
PIN4,pin4
DCTD,dctd
TTC1,ttc1
GALK2,galk2
STK3,stk3
ccdc71,ccdc71
SPHKAP,sphkap
KIF19,kif19
SUMF1,sumf1
ARK2N,c18orf25
nr2f5,nr2f5
HECTD1,hectd1
CDK15,cdk15
KIF14,kif14
SELE,SELE
hoxa10b,hoxa10
NGB,ngb
plin1,plin1
MPP7,mpp7
GCM2,gcm2
CMTR1,cmtr1
SMIM12,smim12
GATB,gatb
RABIF,rabif
GJB6,gjb2
WASF2,wasf2
ACTN1,actn1
SEC22C,sec22c
nfatc2ip,nfatc2ip
PLPP3,plpp3
MAD2L2,mad2l2
GSKIP,gskip
MAP3K10,map3k10
APBA1,apba1
RPL8,rpl8
fam110a,FAM110A
PRKAR1B,prkar1b
YKT6,ykt6
slc6a4b,slc6a4l
zgc:113531,vwc2l.2
SDR42E1,sdr42e1
tctn2,tctn2
mc2r,mc2r
UQCRQ,uqcrq
pfn4,pfn4
PPP2R5B,ppp2r5b
POU4F2,pou4f2
MGAT4C,mgat4c
hpda,hpd-like.2
ACAD11,acad11
PEX19,pex19
NHLRC2,nhlrc2
DECR1,pif1
RNPEP,rnpep
CEP76,cep76
ttc9b,ttc9b
ZBTB47,zbtb47
SAMHD1,samhd1
NEFL,nefl
SEL1L,sel1l
lrwd1,lrwd1
CFAP298,cfap298
AHCTF1,ahctf1
timmdc1,timmdc1
ZYX,zyx
SCARF1,scarf1
TET2,tet2
IFT80,ift80
TBC1D30,tbc1d30
LRRC45,lrrc45
GSAP,gsap
CHST11,hesx1
CBR1,cbr1.3
RNF181,vamp8
CCNG1,ccng1
TCF15,tcf15
HEPACAM2,hepacam2
IDS,ids
TPCN1,TPCN1
DDX51,ddx51
gtse1,gtse1
dmd,dmd.3
PSMD6,psmd6
NFKBIZ,XB5965586 [provisional:nfkbiz]
CFAP73,cfap73
ATMIN,atmin
RNF224,RNF224
sez6l2,sez6l2
ccdc36,iho1
GTF2E2,gtf2e2
ank2b,ank2
sh2b3,sh2b3
urad,urad
CEBPA,cebpa
C7H4orf54,c4orf54
GALNT12,galnt12
caps2,CAPS2
PAXBP1,paxbp1
CCDC124,ccdc124
RGS20,rgs20
AJAP1,ajap1
ME2,me2
PPP5C,ppp5c
SPATA2,spata2
MPZ,mpz
CA7,ca7
TRMT1,trmt1
EGR2,egr2
COL5A1,col5a1
FJX1,fjx1
CGRRF1,cgrrf1
rbmx,rbmx
CUX1,cux1
SMPD3,smpd3
TPRG1,tprg1
cep70,cep70
tmem223,tmem223
RAB14,rab14
FRS3,frs3
MIGA1,miga1
COQ5,coq5
map3k22,map3k22
RSAD2,rsad2
SYN2,syn2
RBM47,rbm47
SDSL,sdsl
ASCC3,ascc3
RBSN,rbsn
mettl17,mettl17
EGR3,egr3
EEF2K,eef2k
CBFB,cbfb
rnf212,RNF212
PTK2,ptk2
TSEN34,tsen34
EPDR1,epdr1
si:ch73-269m14.2,c5orf15
ILKAP,ilkap
PGPEP1L,pgpep1l
TPST2,tpst2
IAH1,iah1
DNAH10,dnah10
MSMO1,msmo1
BBS1,bbs1
bmp15,bmp15
SLC25A28,slc25a28
SIRT3,SIRT3
HCK,hck
BRD9,brd9
synm,synm
smn1,smn1
HSPB8,hspb8
NCBP2L,ncbp2
cplx4c,XB5845204 [provisional:cplx4]
TMEM67,tmem67
GAB1,gab1
C10H21orf91,c21orf91
DIS3L,dis3l
TRMT13,trmt13
si:ch211-191a24.4,XB5872520 [provisional]
angel1,angel1
ZBTB43,zbtb43
TNR,tnr
NT5E,nt5e
ROGDI,rogdi
NKX2-5,nkx2-5
XPNPEP3,xpnpep3
GATA6,gata6
irak1,irak1
AADAT,aadat
MFAP3L,hpf1
PJA2,b3galt9
MSH4,rabggtb
FMNL3,fmnl3
atf7ip,atf7ip
METTL5,mettl5
KLHL23,klhl23
RBKS,rbks
pex6,pex6
SNX33,snx33
PTGER3,ptger3
SUPV3L1,supv3l1
TM7SF3,tm7sf3
CLCN6,clcn6
UTP14C,utp14a
SLC24A1,slc24a1
TBC1D4,tbc1d4
marc1,mtarc1
CIB1,cib1
fam120b,fam120b
LUZP1,luzp1
LAMTOR5,lamtor5
ENOSF1,enosf1
NFXL1,nfxl1
WDR46,wdr46
MPC1,mpc1
ADGRD1,adgrd1
cadm3,cadm3
HMGCL,hmgcl
INTS14,ints14
OTUD6B,otud6b
ELMO2,elmo2
FAM83C,fam83c
znf219,znf219
rasgrp4,rasgrp4
rubcn,rubcn
ccdc14,ccdc14
PHEX,phex
CDKN2AIP,cdkn2aip
RIPK4,ripk4
LRCH3,lrch3
foxi2,foxi4.1
rxfp2l,XB5873923 [provisional]
OTUD3,otud3
IRX2,irx2
ASNS,asns
PGGHG,pgghg
SIPA1L1,sipa1l1
NR2E1,nr2e1
ppp1r18,ppp1r18
CISD2,cisd2
EVX1,evx1
ANXA4,anxa4
RCOR2,rcor2
st8sia6,st8sia6
DAP3,dap3
gckr,gckr
VIT,vit
si:ch211-234p6.5,plekha4
SLC25A21,slc25a21
TSN,tsn
RNF121,rnf121
SLC35B1,slc35b1
SANBR,sanbr
SURF1,surf1
rbbp8l,rbbp8nl
PHAX,phax
TRIM9,trim9
CABP4,cabp4
cfap126,CFAP126
zgc:152948,c18orf54
THRB,thrb
HHIPL2,hhipl2
PRPF3,prpf3
PDZD11,pdzd11
CAPN9,capn9
CBX5,cbx5
ZC3H10,zc3h10
PTCHD1,ptchd1
cfap251,cfap251
SEZ6L,sez6l
LRFN1,lrfn1.1
nt5c2b,nt5c2
BRD7,brd7
B4GALT7,b4galt7
RPL29,rpl29
PIGO,pigo
BLTP2,kiaa0100
ZNF653,znf653
NFATC4,nfatc4
AMMECR1,ammecr1
CDC73,cdc73
pmfbp1,pmfbp1
SRI,sri
SUGT1,sugt1
cuedc2,cuedc2
CZIB,czib
nat8,nat8.1
PTAFR,ptafr
mvb12a,mvb12a
RPF2,rpf2
exoc1l,exoc1l
znf385d,znf385d
POLR2G,polr2g
PBDC1,pbdc1
BCS1L,bcs1l
VPS33B,vps33b
zgc:112982,bclaf3
VPS35,vps35
IRF7,irf7
UBE2E3,ube2e3
CCT3,cct3
ISOC2,isoc2
COL8A2,col8a2
RNF113B,rnf113a
FAM149A,fam149a
IQCD,iqcd
si:ch211-220f16.2,XB1001290 [provisional:golgb1]
znf408,znf408
P4HB,p4hb
CNN2,cnn2
OSGEP,osgep
POLR3H,polr3h
GALNT9,galnt9
ABLIM3,ablim3
ghrhr2,sctr
GAK,gak
aldh3b4,aldh3b1
HDC,hdc
CLN8,cln8
NUP93,nup93
LYSMD1,lysmd1
TRAPPC14,trappc14
DEPDC1,depdc1
MYBPC1,mybpc1
USP54,usp54
tmem234,tmem234
PLEKHO2,plekho2
ANTKMT,antkmt
arhgef6,arhgef6
nedd1,nedd1
ZNF366,znf366
ptpn11b,ptpn11b
slc12a6,slc12a6
vwf,vwf
ppip5k2,ppip5k2
SYVN1,syvn1
TMEM132E,tmem132e
AK2,ak2
TNNC1,tnnc1
CLXN,efcab1
GREB1,greb1
TMEM129,tmem129
DNASE2B,dnase2b
DROSHA,drosha
foxn1,foxn1
PIK3R5,pik3r5
KIF17,kif17
ACTR8,actr8
CEP15,CEP15
STAR,star
SUPT6H,supt6h
DDOST,ddost
NEURL1B,neurl1b
GSR,gsr
stard15,stard15
AMD1,amd1
TMEM50A,tmem50a
AP4E1,ap4e1
CCM2,ccm2
CRYBA1,cryba1
mgst3b,XB5796436 [provisional:mgst3]
SNX6,snx6
MC4R,MC4R
LSM7,lsm7
pag1,pag1
PPP1R10,ppp1r10
TMOD1,tmod1
PLEKHB2,plekhb2
kiz,kiz
AGR2,agr2
pde11a,pde11a
PLCG2,plcg2
HHIP,hhip
EPB41L4A,epb41l4a
VLDLR,vldlr
CDK10,cdk10
SCG3,scg3
MEGF10,megf10
MNX1,mnx1
nlgn2a,nlgn2
susd1,susd1
PLPBP,plpbp
FZD10,fzd10
mycbpap,mycbpap
STS,sts
CACNA1G,cacna1g
INTS10,ints10
fggy,fggy
SEMA3C,sema3c
wnk2,wnk2
SLC40A1,slc40a1
CALU,calu
LDHA,ldha
OPA3,opa3
LMO4,lmo4.1
PSMC3,psmc3
CNOT10,cnot10
SYS1,sys1
f3a,f3
brca2,brca2
si:dkey-21p1.3,col7a1
NOS1AP,nos1ap
SNRNP200,abcc10
CCDC93,ccdc93
HM13,hm13
ska3,arhgap33
mrpl53,mrpl53
TEX264,tex264
RASA3,rasa3
hsd17b14,hsd17b14
tha1,tha1p
SLC9A7,slc9a7
DDX4,ddx4
STT3B,stt3b
RNASEH1,rnaseh1
RGS19,rgs19
emc9,XB5899916 [provisional:tm4sf5]
APC,apc
suco,suco
btg3,btg3
UFSP2,ufsp2
EAPP,eapp
ATP2A3,atp2a3
USP25,usp25
C9H2orf69,c2orf69
GCA,gca
HIVEP1,hivep1
MPND,mpnd
LARS2,lars2
GAPVD1,gapvd1
mcph1,mcph1
ANP32E,anp32e
DENND2C,dennd2c
E4F1,e4f1
ZMYND11,zmynd11
TAF1L,taf1
ttll10,ttll10
myot,myot
ALLC,allc
JADE2,jade2
ADGRL2,adgrl2
QARS1,qars1
KIF26B,kif26b
DDX19A,ddx19b
ahr1a,ahr
EIF3K,eif3k
SMPX,smpx
TMEM115,tmem115
KBTBD3,kbtbd3
RSL24D1,rsl24d1
BCAS2,bcas2
prr11,prr11
GDF2,gdf2
clcf1,clcf1
agbl2,agbl2
LAP3,lap3
DDX1,ddx1
BYSL,bysl
FOXB2,foxb2
ZCCHC17,zcchc17
MADD,madd
pom121,pom121
UROD,urod
B3GNT9,b3gnt9
st6gal1,st6gal1
si:ch211-223p8.8,dusp13
chrd,chrd.1
PEAK1,peak1
DSTYK,dstyk
SIKE1,sike1
UQCC2,uqcc2
NFIX,nfix
SLC24A3,slc24a3
pop5,pop5
MAPK6,mapk6
SLC31A1,slc31a1
GPAT4,gpat4
TRMT2B,trmt2b
CLEC16A,clec16a
ABHD14A,abhd14a
gpank1,gpank1
DNAJC2,dnajc2
TMEM39B,tmem39b
cfap210,cfap210
SUGCT,sugct
WWTR1,wwtr1
NDUFAF5,ndufaf5
USP10,usp10
ZNF532,znf532
NIFK,nifk
DNMBP,dnmbp
RAB15,rab15
MSANTD1,msantd1
DPM3,dpm3
SLC6A17,slc6a17
EPHX2,ephx2
LMAN2,lman2
NVL,nvl
si:ch211-178h7.4,lcor
MMP17,mmp17
BCL6,bcl6
EDA,eda
ZNF503,znf503
DIP2C,dip2c
FOXN4,foxn4
ARHGEF9,arhgef9
GLOD4,glod4
pik3ap1,pik3ap1
CCDC43,ccdc43
LMNB1,lmnb1
ESF1,esf1
znf526,znf526
FYN,fyn
MECP2,mecp2
MRPS12,mrps12
ZRANB3,zranb3
ARHGAP11A,arhgap11a.1
ONECUT2,onecut2
SIRT7,sirt7
HAO2,hao2
TENT4B,tent4b
STARD3NL,stard3nl
oip5,oip5
LRMDA,lrmda
BCL7A,bcl7a
ADCY7,adcy7
ZBTB8OS,zbtb8os
NALF2,nalf2
KMT2E,kmt2e
sh2d1ab,sh2d1a
TOP2B,top2b
MAN2A2,man2a2
NKX2-3,nkx2-6
PGAP2,pgap2
LRP12,lrp12
phf20l1,phf20l1
PTH1R,pth1r
GALE,gale
RBM17,rbm17
FEM1C,fem1c
RARS2,rars2
PPIL2,ppil2
mcrip2,mcrip2
MCRS1,mcrs1
GDE1,gde1
ANKAR,ankar
WNT8B,wnt8b
SCARB1,scarb1
FECH,fech
CBX4,cbx4
PLD2,pld2
SLC9B1,slc9b2
TMED9,tmed9
USP45,usp45
BLVRA,blvra
foxl1,foxl1
NEU4,neu4
PSMA3,psma3
il13ra2,il13ra2
TCP11L1,tcp11l1
GPR173,gpr173
CDK16,cdk16
EEF1G,eef1g
SNRPE,snrpe
ADRA2C,adra2c
LIN7B,lin7b
CISD1,cisd1
TM2D3,tm2d3
IMPACT,impact
psd3l,psd3
PHF8,phf8
SMURF2,smurf2
RCOR3,rcor3
FDXACB1,fdxacb1
RPLP0,rplp0
TTLL9,ttll9
MTMR8,mtmr8
hoxd13a,hoxa13
ALKBH4,alkbh4
PSMC3IP,psmc3ip
gja9b,gja9
pdzd2,pdzd2
SLC38A10,slc38a10
COL4A1,col4a1
CRKL,crkl
SLC52A2,slc52a1
STAMBPL1,stambpl1
TSPAN1,tspan1
SDF2L1,sdf2l1
ALKBH5,alkbh5
PSMD3,psmd3
YOD1,yod1
ECE2,ece2
SARS2,sars2
INPP5B,inpp5b
BLOC1S1,bloc1s1
SNRNP70,snrnp70
TBC1D17,tbc1d17
caprin2,caprin2
NUDC,nudc
TBC1D2B,tbc1d2b
MOCS3,mocs3
PPA2,ppa1
ZDHHC8,pgam5
TUBG1,tubg1
DMXL2,dmxl2
SLC13A3,slc13a3
ISOC1,isoc1
TBX3,tbx3
XPC,xpc
SLC16A10,slc16a10
ccndx,ccndx
ELAVL2,elavl2
UBE2J1,ube2j1
ASRGL1,asrgl1
fgl1b,fgl1b
PYURF,pyurf
AK3,ak3
MTURN,mturn
CCDC146,ccdc146
ASH2L,ash2l
SLC37A1,slc37a1
CYP26C1,cyp26c1
TEX261,tex261
pigx,pigx
hscb,hscb
TMEM41A,tmem41a
ANKRD66,ANKRD66
RPS21,rps21
PLEK,plek
im:7136021,XB5727064 [provisional]
SLIT3,slit3
SLC27A6,slc27a6
ABCF1,abcf1
RGS4,rgs4
cenpo,cenpo
espl1,espl1
PAQR6,paqr6
UFC1,ufc1
SH3D19,sh3d19
WRNIP1,wrnip1
KBTBD13,kbtbd13
HMCES,hmces
xirp1,xirp1
EFHB,efhb
DCAF15,dcaf15
TADA3,tada3
MAP3K7,map3k7
GMPR,gmpr
TBC1D23,tbc1d23
LRRC17,lrrc17
LATS2,lats2
NDUFS2,ndufs2
ELP3,elp3
GNE,gne
SRPK3,srpk2
TUBGCP5,tubgcp5
SLC12A3,psmd5
OVCH2,ovch2
DNAH7,dnah7
traip,traip
tasor2,tasor2
baz1a,baz1a
LSM1,lsm1
borcs6,borcs6
DTD1,dtd1
GMPR2,gmpr2
MBD3,mbd3
exd1,exd1
SSPN,SSPN
DOP1A,dop1a
GOSR1,gosr1
abcc10,abcc10
XPOT,xpot
NRDE2,nrde2
pitx3,pitx3
CDH13,cdh13
pcnx2,pcnx2
SLC46A1,slc46a1
COPE,cope
CH25H,ch25h
MAP3K2,map3k2
ATRN,atrn
ORC6,orc6
commd8,commd8
DGCR2,dgcr2
PRDM2,prdm2
CLN6,cln6
si:ch211-183d21.1,MGC145260
ciarta,ciart
APEX1,apex1
si:ch211-272n13.3,ankrd26
CPZ,cpz
FEZF2,fezf2
edn3b,edn3
CEP19,cep19
aqp7,aqp7
mrps18b,mrps18b
CASZ1,casz1
WASHC4,washc4
ST6GALNAC3,st6galnac3
NALCN,nalcn
ELFN1,elfn1
CLRN2,clrn2
PAFAH1B3,pafah1b3
TRMT5,trmt5
EED,eed
VPS36,vps36
zgc:64106,rdh11
FAR1,far1
RAB3C,rab3c
l3mbtl1b,l3mbtl3
si:dkey-30c15.12,cdh1
ZWILCH,zwilch
ANAPC11,anapc11
col9a3,col9a3
GARS1,gars1
NFATC1,nfatc1
cdc37l1,cdc37l1
si:dkey-202c14.3,efcab8
PCNX1,pcnx1
LEF1,lef1
ZNF142,znf142
chek2,chek2
SPTB,sptb
MIR199A2,xtr-mir-199a
ALG14,alg14
PABPC4,pabpc4
BHLHE41,bhlhe41
CREB1,creb1
EXOC1,exoc1
MYO1E,myo1e.1
NPY1R,npy1r
UQCRFS1,uqcrfs1
BOLA3,bola3
pdzk1ip1,pdzk1ip1
ARHGAP1,arhgap1
VSTM2B,vstm2b
brwd1,brwd1
upf3a,upf3a
cep43,cep43
OTX1,otx1
DFFA,dffa
STING1,sting1
FARP2,FARP2
si:dkeyp-84f3.5,zbtb45
PIGK,pigk
PRDM4,prdm4
PPP2R5E,ppp2r5e
CCNYL1,ccnyl1
USP8,usp8
TTC17,ttc17
POMGNT1,pomgnt1
SPATA17,spata17
DCN,dcn
SEPTIN2,septin2
ATXN7,mapk15
YPEL2,ypel2
plekha2,plekha2
NAXE,naxe
slc2a11b,slc2a7
STX8,stx8
GTF3C5,gtf3c5
cldn7b,cldn7
RGS2,rgs2
ATIC,atic
CS,cs
MRPS25,mrps25
MPPED1,mpped1
MINDY2,mindy2
RAB4B,rab4b
swi5,swi5
si:dkey-23a13.18,h3c14
NTPCR,ntpcr
twist1b,twist1
ccdc115,XB5795058 [provisional]
IPO7,ipo7
HPSE2,hpse2
FHIP1B,fhip1b
NXN,nxn
GADD45GIP1,gadd45gip1
FZD2,fzd2
RBX1,rbx1
SYAP1,syap1
NDUFB2,ndufb2
hemk1,hemk1
SIM1,sim1
r3hdm1,r3hdm1
ENKD1,enkd1
phtf1,rsbn1
PANK4,pank4
MOCS1,mocs1
CHST10,chst10
zbbx,zbbx
GMDS,gmds
stra6l,stra6l.1
MDM1,mdm1
MACC1,macc1
PUS7,pus7
ido1,ido1
EMC2,emc2
s100a10a,s100a11
VIPAS39,vipas39
RNF144A,rnf144a
slbp,slbp
CDC42SE2,cdc42se2l
DISP2,disp2
ATL3,atl3
NDUFS5,ndufs5
ACOT8,acot8
TMCO4,tmco4
SYPL1,sypl1
NR2C2,nr2c2
NKX6-3,nkx6-3
SDHAF2,sdhaf2
SH3RF1,sh3rf1
CACNA1A,cacna1a
SEC63,sec63
KIFBP,kifbp
GLYR1,glyr1
RBBP9,rbbp9
RPP30,rpp30
c1ql1l2,usf3
synpo2b,SYNPO2
bloc1s4,bloc1s4
cenpu,cenpu
casp10,resf1
zgc:158403,ttc39al
EIF6,eif6
NUP155,nup155
PPM1G,ppm1g
BRAF,braf
ANAPC2,anapc2
METTL15,mettl15
RPL3,rpl3
ZBTB20,zbtb20
CDK9,cdk9
HOMER1,homer1
TMEM231,tmem231
RNFT1,rnft1
ADAT3,minpp1
FBXO28,fbxo28
CNOT1,cnot1
kctd12b,XB5843935 [provisional:kctd12]
sfxn4,sfxn4
ARHGAP35,arhgap35
MCCC2,mccc2
metap2b,metap2
PGGT1B,pggt1b
RHAG,rhag
FNDC10,fndc10
SSU72L1,ssu72
si:ch211-255i20.3,gp25l
STK33,stk33
CPLANE2,cplane2
HEATR5B,heatr5b
KDM1A,kdm1a
COA1,coa1
taf4b,taf4b
asxl1,asxl1
VPS26A,vps26a
b3galt4,b3galt4
SDR39U1,sdr39u1
HIF1AN,hif1an
PPM1E,ppm1e
scmh1,scmh1
FER,fer
carmil3,carmil3
