Gene name	Tropical clawed frog gene name	Tropical clawed frog homology type	%id. target Tropical clawed frog gene identical to query gene	%id. query gene identical to target Tropical clawed frog gene	Tropical clawed frog Gene-order conservation score	Tropical clawed frog orthology confidence [0 low, 1 high]
Large1	large1	ortholog_one2one	92.7249	92.9708	25	0
Gm47787						
Mir7021						
Gm13038						
Gm13039						
Gm22039						
Eef2-ps2						
Stx7	stx7	ortholog_one2one	68.1992	68.7259	75	1
Pdpn						
Tex55						
Xlr4b	sycp3	ortholog_one2many	22.3256	18.677	0	0
Gm37166						
						
Glce	glce	ortholog_one2one	75.89	75.89	100	1
Matn3	matn3	ortholog_one2one	42.8274	42.562	100	1
						
						
Gm50162						
Gm15803						
Gm41668						
Gm22500						
Socs1	socs1	ortholog_one2one	58.0189	58.2938	100	1
1700044K03Rik						
Gm50279						
Tnp2						
Gm50286						
Gm56649						
Gpr137						
						
Prm3						
						
Wdr35	wdr35	ortholog_one2one	83.3192	83.3192	100	1
Gm50063						
Mir5133						
Gm55792						
						
Spesp1						
Prm2						
						
						
						
						
Gm33948						
Gm35288						
Gm11203						
Gm11204						
Arhgdia	arhgdia	ortholog_one2one	72.0588	71.7073	100	1
Prm1						
Srprb	depdc5	ortholog_one2many	5.94796	2.13618	0	0
Gm56027						
Lrrc38	lrrc38	ortholog_one2one	62.7517	65.1568	50	1
Gm10343						
Rmi2	rmi2	ortholog_one2one	44.2953	31.7308	100	1
Moxd1	moxd1	ortholog_one2one	61.3377	61.6393	75	1
Aadacl4fm1						
Gm49960						
Litaf	litaf	ortholog_one2one	55.9006	47.8723	100	1
Gm13121						
Gm25965						
Gm13126						
Gm31306						
Gm2574						
Aadacl4fm2	aadacl3	ortholog_one2one	39.6552	38.9831	100	1
Capza1	capza1	ortholog_one2many	88.1119	88.1119	100	1
Gm13127						
Gm29332						
Aadacl4						
Gm22609						
Gm3807						
Lrrn2						
Dscaml1	dscaml1	ortholog_one2one	83.4202	86.1968	100	1
Alyref	alyref	ortholog_one2many	80	84.2975	100	1
Aadacl4fm4						
						
4930546C10Rik						
Gm55114						
Gm55923						
Gm55115						
AAdacl4fm3						
Gm38308						
Gm10832						
Fmo2	fmo1	ortholog_one2one	53.8318	53.0387	25	0
Gm3919						
						
Snn	snn	ortholog_one2one	86.3636	87.3563	100	1
						
						
Gm25938						
Gm56502						
Aadacl4fm5						
						
						
Gm23355						
Gm7559						
						
						
Ripk4	ripk4	ortholog_one2one	59.2875	64.9025	100	1
						
Mir28b						
Gm55812						
Gm7943						
Gm55813						
Crry-ps						
Prdx2-ps2						
Gm7948						
						
Gm45821						
Dhrs3	dhrs3	ortholog_one2one	82.7815	82.7815	75	1
Gm29992						
Gm55814						
Isx	isx	ortholog_one2one	32.2314	27.3684	25	0
Gm42658						
Anapc11	anapc11	ortholog_one2one	89.2857	74.2574	100	1
Gm42659						
Gm43613						
Gm43612						
Gm22219						
1700001N15Rik						
Gm38006						
Gm42704						
Gm24728						
Gm15272						
Gm42705						
Gm6893						
Prdm15	prdm15	ortholog_one2one	68.9097	67.3605	100	1
Ccn2	ccn2	ortholog_one2one	81.3218	79.4944	100	1
Gm42706						
Gm2505						
Gm42708						
Gm16111						
Mtx1	mtx1	ortholog_one2one	24.5119	50	0	0
Dnaja1-ps						
Gm19666						
						
Gm16113						
Gm16112						
Gm16110						
Gm25459						
Gm43657						
Npb	npb	ortholog_one2one	42.0168	35.9712	100	1
Gm55865						
Hmgxb4	hmgxb4	ortholog_one2one	56.3973	60.4693	25	0
Gm43110						
Orc5	orc5	ortholog_one2one	71.954	68.7912	0	0
Gm50097						
Gm30190						
Enpp1	enpp1	ortholog_one2one	56.6225	57.5758	100	1
Utp6	utp6	ortholog_one2one	53.6013	39.072	0	0
Gm38130						
Cyp20a1	ndufb3	ortholog_one2one	68.6147	68.4665	50	1
F8a	f8a1	ortholog_one2one	50.6562	48.25	0	0
Gm34632						
Xlr4c	sycp3	ortholog_one2many	22.7907	19.0661	0	0
Macrod1	macrod1	ortholog_one2one	51.3932	43.0052	100	1
Gm54798						
Flrt1	flrt1	ortholog_one2one	83.5312	82.9161	100	1
Gm44258						
6030460B20Rik						
Arl4c	arl4c	ortholog_one2one	92.1875	91.7098	50	1
Setd5	setd5	ortholog_one2one	59.2466	59.2872	50	1
Otub1	otub1	ortholog_one2one	74.1697	75	100	1
Gm38074						
Vps13d	vps13d	ortholog_one2one	73.5949	73.1752	50	1
Gm29335						
Kcnh1	kcnh1	ortholog_one2one	89.2931	88.4655	75	1
						
						
Gm50413						
						
2210409D07Rik						
						
Gm19500						
Gm47246						
Golm1	golm1	ortholog_one2one	32.8244	31.5403	50	1
						
Xlr3c	sycp3	ortholog_one2many	27.8761	24.5136	0	0
Tom1	tom1	ortholog_one2one	68.4959	68.0808	25	0
						
						
Cox8a						
						
Gm50164						
						
						
Naa40	naa40	ortholog_one2one	81.4346	81.7797	100	1
						
						
Gm22887						
Adgrd1	adgrd1	ortholog_one2one	61.1296	56.1546	100	1
Gm5379						
Fthl17f	ftmt	ortholog_one2many	49.4318	49.1525	0	0
						
Gm16480						
Fthl17-ps2						
4930402K13Rik						
Fthl17-ps3						
Lancl3	lancl3	ortholog_one2one	71.9048	74.2015	25	0
						
Gm49592						
						
C2cd2	c2cd2	ortholog_one2one	48.8506	50.2959	75	1
						
						
						
						
						
						
						
Gm18503						
Gm22069						
						
Xk	xk	ortholog_one2one	67.0404	68.4211	0	0
Anp32a	anp32a	ortholog_one2one	77.7328	78.6885	100	1
Coch	coch	ortholog_one2one	65.5797	48.9851	100	1
Gm49125						
Pcyt2	pcyt2	ortholog_one2one	76.6839	77.6903	100	1
Mir5131						
Gm15516						
Gm8317						
Cstad						
Gm15220						
H2al1m						
Gm49192						
Gm37257						
Gm25481						
Gm46443						
Gm14863						
Gm22113	U6	ortholog_one2one	95.1923	92.5234		0
5430425E15Rik						
Gm54802						
H2al1k						
Gm29626						
Rcor2	rcor2	ortholog_one2one	62.1415	59.1985	100	1
4930517E11Rik						
Gm6158						
Gm13994						
Mir7210						
Rps6-ps4						
Samd4	samd4a	ortholog_one2one	80.7314	79.8331	100	1
Mir3089						
Gm13653						
Gm18494						
Cybb	cybb	ortholog_one2one	79.8246	76.5993	0	0
Gm37243						
Gm13658						
Gm13660						
Gm24574						
Ctnnbl1	ctnnbl1	ortholog_one2one	78.6856	75.8562	100	1
Gm47269						
Spata31d1a						
Gm55671						
Gm16162						
Gm16129						
Gm34379						
E130311K13Rik						
						
Spata31d1b						
Gm26658						
						
						
Lmo4	lmo4.1	ortholog_one2one	90.303	80.9783	100	1
						
Strn3	strn3	ortholog_one2one	76.005	76.972	100	1
						
						
Spata31d1d						
Mir6964						
Zbtb21	zbtb21	ortholog_one2one	56.6728	60.1942	50	1
						
Gm19784						
Gm4753						
Gm18699						
Gm45820						
Spata31d1e						
Gm2059						
Fmo6		ortholog_many2many	22.3684	24.0891	0	0
Hmox1	hmox1	ortholog_one2one	57.4394	57.6389	25	0
Isca1	isca1	ortholog_one2many	86.8217	86.8217	0	0
Mcm5	mcm5	ortholog_one2one	85.5586	85.4422	0	0
						
						
4930594M17Rik						
						
						
						
Gm41790						
Sh3bp4	sh3bp4	ortholog_one2one	72.7651	73.1452	25	0
Gm14176						
Vstm2l	vstm2l	ortholog_one2one	53.9604	56.4767	100	1
Mark2	mark2	ortholog_one2one	84.1495	82.4495	100	1
						
Gm49980						
						
Gm24577						
						
Gm27510						
Gm14901						
Gm9078						
						
Slc24a5	slc24a5	ortholog_one2one	67.0659	61.5385	75	1
B230307C23Rik						
						
Gm56495						
Gm49354						
Coro2b	coro2b	ortholog_one2one	84.375	81.9838	100	1
Slc7a3	slc7a3	ortholog_one2one	61.6505	61.5509	75	1
Tut7	tut7	ortholog_one2one	54.3419	52.8713	75	1
Gm38312						
Gm5259						
Fmo3	fmo3	ortholog_one2one	59.3633	59.3633	0	0
Ypel1	ypel1	ortholog_one2one	99.1525	98.3193	75	1
						
						
Gm27239						
						
						
						
						
						
						
						
						
Gm41708						
						
						
Tti1	tti1	ortholog_one2one	44.6083	46.2273	100	1
						
						
Gm31621						
Suz12	suz12	ortholog_one2one	81.3765	81.3765	75	1
						
Gm56501						
						
Mroh9						
						
Ap4s1	ap4s1	ortholog_one2one	54.8611	54.1096	100	1
Gm43445						
Gm43447						
Enpp3	enpp3	ortholog_one2one	61.7849	61.5735	100	1
Gm5857						
Slc33a1	pomp	ortholog_one2one	70.9091	72.4907	100	1
Myo1f	myo1f	ortholog_one2one	79.6903	79.9087	25	0
						
						
						
Gm6277						
Acacb	acacb	ortholog_one2one	75.5719	76.2258	100	1
Hnrnpa3						
						
Gm22663						
4930471G03Rik						
Hectd1	hectd1	ortholog_one2one	88.6207	89.6512	100	1
Gm33674						
Gm22671						
Gm37049						
Gm55802						
Trf	depdc5	ortholog_one2many	33.7159	31.3752	0	0
Gm22434						
Hhat	hhat	ortholog_one2one	57.9158	56.5558	100	1
Gm45899						
Rasd2	rasd2	ortholog_one2one	83.0827	83.0827	0	0
Gm26850						
Hs2st1	hs2st1	ortholog_one2one	90.1685	90.1685	100	1
Gm9925						
Gm9644						
Gm45907						
						
Umpk-ps						
						
Gm7984						
Gm19885						
Gapdhrt2	gapdh	ortholog_one2many	84.985	84.7305	0	0
Lhfpl4	lhfpl4	ortholog_one2one	84.2105	77.3234	75	1
						
						
						
						
Iqcm						
						
						
						
Gm43707						
Gm50228						
Gm43560						
						
Thbs3	thbs3	ortholog_one2one	79.1841	78.9364	100	1
Gm26682						
Snx12	snx12	ortholog_one2one	94.4444	75.3695	25	0
Gm9974						
Eps8	eps8	ortholog_one2one	64.5554	64.3204	100	1
Ppil2	ppil2	ortholog_one2one	77.7351	77.7351	50	1
						
						
						
						
						
Gm50064						
						
Gm50065						
						
						
						
						
						
						
Gm29966						
Crlf3	crlf3	ortholog_one2one	69.6833	70.3196	75	1
Tnfrsf1b						
						
						
Gm50416						
Gm48194						
Gm48390						
Zfp997						
Gm50415						
Gm3338						
Gm19309						
Gm19792						
Gm3604						
						
Heatr5a	heatr5a	ortholog_one2one	59.5682	59.803	100	1
						
						
						
Gm55564						
Gm22265						
Gm24061						
Gm38360						
Gm14842						
Gm23855						
						
Gm22472						
Gm48690						
A730013G03Rik						
Foxo4	foxo4	ortholog_one2one	51.0891	52.439	25	0
Selenok-ps6						
Gm29860						
Nfe2l2	nfe2l2	ortholog_one2one	49.9162	50.5942	75	1
Agap1	agap1	ortholog_one2one	86.0696	57.5229	75	1
Gm48699						
Gm4777						
Gm48701						
Gm38270						
Zfp935						
Gm7901						
1700093P08Rik						
Gm22544						
Gm45742						
Gm22509						
Gm7069						
Gm49359						
Gm55950						
Gm7990						
Akap7	akap7.2	ortholog_one2many	44.9045	24.8239	100	0
Gm55821						
Cnot1	cnot1	ortholog_one2one	93.4343	92.9648	50	1
Gm614						
Gm55565						
Gm56200						
Zfp934						
Gm13670						
Tnfrsf8		ortholog_one2one	24.0964	27.5862	25	0
1700001O22Rik						
Trerf1	trerf1	ortholog_one2one	47.9184	51.3561	50	1
Selenof	selenof	ortholog_one2one	31.4815	61.4458	100	1
Gm7664						
						
Gm31502						
Gm24095						
Gm55566						
Zfp1008						
Gm31933						
Il2rg	il2rg	ortholog_many2many	16.8022	18.845	50	0
Gm55567						
Gm7045						
Platr25						
Rps16-ps2						
Gm13784						
						
Gm9057						
Gm55673		ortholog_many2many	56.25	53.3333		0
Gm55673		ortholog_many2many	57.8125	55.6391		0
Rpl17-ps5						
Gm7791						
Mir92b	xtr-mir-92b	ortholog_one2one	72.2892	82.1918		1
Itga11	itga11	ortholog_one2one	71.9697	71.9697	100	1
Rpl9-ps8						
Gm25016						
Gm55951						
Muc1						
						
Gm40617						
Gm24512						
4921533I20Rik						
Gm9523						
Gm6560						
Gm48735						
A930003O13Rik						
Gm48734						
Epb41l2	epb41l2	ortholog_one2one	56.1741	44.2937	100	1
Mir713						
Zfp953						
Gm55868						
Foxn4	foxn4	ortholog_one2one	57.5816	59.2885	100	1
Gm50106						
						
Gpx5						
Gm30288						
Sirt7	sirt7	ortholog_one2one	63.1841	64.631	100	1
Gm13024						
Gm13230						
Gm13223						
Gm13229						
Zfp990						
Gmps	gmps	ortholog_one2one	92.2078	83.7484	100	1
Med12	med12	ortholog_one2one	76.3927	76.2882	25	0
						
Gm50084						
						
						
						
						
Gm21978						
Gm13226						
Gm13222						
Gm11270						
Gm37297						
Zfp268						
						
Gm55945						
Gpx6						
Gm28499						
						
						
Gm55949						
						
Gm37521						
Gm13234						
						
Gm13249						
Prrx1	prrx1	ortholog_one2one	88.9796	87.9032	50	1
Zfp980						
Gm41792						
Lhfpl3	lhfpl3	ortholog_one2one	84.6491	72.5564	100	1
						
Or2b28						
						
Gm16146						
Gm21846						
Zscan12						
						
Gm43169						
						
Gm6564						
Gm55925						
Gm42948						
						
Mrps10	mrps10	ortholog_one2one	54.2289	53.6946	0	0
						
						
						
Gm13239						
Gm55869						
Gm13232						
Gm13244						
Gm13238						
Csn1s1						
Gm13246						
Zfp986						
Gm49132						
Gm44106						
Gch1	gch1	ortholog_one2one	78.0083	76.1134	100	1
Strap	strap	ortholog_one2one	78.5714	78.125	100	1
Gm11271						
Zkscan3						
						
						
Gm13036						
Dtd2	dtd2	ortholog_one2one	61.3095	61.3095	100	1
Gm13034						
						
Gm13035						
						
Zfp987						
						
Gm56497						
						
						
						
						
						
Zfp600	znf250	ortholog_many2many	17.5034	26.5432	0	0
Zfp600		ortholog_many2many	30.9362	34.3373	0	0
Zfp600	znf852	ortholog_many2many	15.1967	30.0268	0	0
Gm49134						
Gm47399						
Gm7653						
Dera	dera	ortholog_one2one	58.1761	40.8389	100	1
Gm18811						
Inhca						
Gpr33		ortholog_one2many	34.5133	33.4286	0	0
Gpr33		ortholog_one2many	35.3982	21.6216	0	0
Gpr33		ortholog_one2many	35.9882	30.5	0	0
Gpr33		ortholog_one2many	37.1681	36.1032	0	0
Gpr33		ortholog_one2many	35.9882	36.3095	0	0
Gpr33		ortholog_one2many	35.1032	34.593	0	0
Gpr33		ortholog_one2many	31.5634	32.9231	0	0
Gm49136						
Mcpt8	ctsg	ortholog_one2many	34.8178	31.7343	0	0
Gm32220						
Gm10465						
						
Gm6218						
						
Gm9926						
Sptssa	sptssa	ortholog_one2one	83.0986	73.75	50	1
Vmn2r-ps3						
Vmn2r1	vn2r1p	ortholog_one2many	55.9211	56.1674	100	1
Gm13170						
Mir1892						
Gm13167						
Gm54375						
Gm13169						
Eapp	eapp	ortholog_one2one	62.9893	59.7973	0	0
Zfp992						
Gbx2	gbx2.2	ortholog_one2many	77.5862	79.4118	0	0
Gbx2	gbx2.1	ortholog_one2many	79.8851	81.7647	50	1
Mir6949						
Ctsg	ctsg	ortholog_one2many	39.4636	38.0074	0	0
Gm50414						
Gm13241						
Gm13245						
Zfp981						
Gm37644						
						
						
Sertad4	sertad4	ortholog_one2one	48.2759	54.0059	100	1
						
Gm22165						
						
Gm49584						
St7l	st7l	ortholog_one2one	72.6297	71.7314	100	1
A830021F12Rik						
2610318N02Rik						
						
Gzme	ctsg	ortholog_one2many	38.7097	35.4244	0	0
						
						
						
Mir6942						
1700065O20Rik						
Pgbd1						
Gzmd	ctsg	ortholog_one2many	39.2857	36.5314	0	0
Mir6936						
Mafg						
Gm13237						
Gm13233						
Vmn2r-ps16						
Zfp993						
Gm2367						
Gzmg	ctsg	ortholog_one2many	38.7097	35.4244	0	0
						
Gorab	gorab	ortholog_one2one	49.7283	50.4132	50	1
						
Zfp988						
Ntmt1	ntmt1	ortholog_one2one	76.6816	70.9544	100	1
						
Gm15956						
Gm4107						
Fem1b						
Zfp978						
Gm9547						
Gzmn	ctsg	ortholog_one2many	39.5161	36.1624	0	0
Gm36262						
Baz1a	baz1a	ortholog_one2one	60.7603	59.9491	100	1
						
						
						
						
Gm8178						
Cep164	cep164	ortholog_one2one	23.6971	34.0395	100	0
						
4930470G03Rik						
Gm30093						
Vmn2r-ps19						
Zfp982	znf250	ortholog_many2many	26.3587	19.9588	0	0
Zfp982		ortholog_many2many	42.663	23.6446	0	0
Zfp982	znf852	ortholog_many2many	23.3696	23.0563	0	0
Guca1b	guca1b	ortholog_one2one	67.6617	66.0194	25	0
Zscan26						
Atad5	atad5	ortholog_one2one	34.6112	39.8487	100	1
Gm24940						
Rpsa-ps1						
Gm15951						
Ntmt2	ntmt2	ortholog_one2one	72.0848	73.3813	100	1
Gm4022						
Gm8963						
Vmn2r-ps20						
Mir130b	xtr-mir-130b	ortholog_one2one	74.3902	80.2632		0
Mir301b	xtr-mir-301-2	ortholog_one2one	53.6082	71.2329		0
Gm13141						
Gzmf	ctsg	ortholog_one2many	40.3226	36.9004	0	0
Sdf2l1	sdf2l1	ortholog_one2one	65.6109	66.5138	50	1
Mir1896						
						
Zfp985						
Cox5b-ps	cox5b.1	ortholog_many2many	58.9147	60.3175	0	0
Cox5b-ps	cox5b.2	ortholog_many2many	55.814	54.9618	0	0
Or2w1b						
Guca1a	guca1a	ortholog_one2one	71.7822	71.4286	50	1
						
						
						
Gm6440						
4931439C15Rik						
Gm2343						
Mtmr14	mtmr14	ortholog_one2one	68.9815	71.4058	75	1
Or2w1						
Ccdc116						
Asb18						
Gzmc	ctsg	ortholog_one2many	39.1129	35.7934	0	0
						
Gm50461						
Or2ad1						
Gm5814						
Cimip3						
Gm47806						
Trim27	trim69.2	ortholog_one2one	28.46	22.884	0	0
Zfp979						
Gm24118						
Gm4819						
Gzmb	ctsg	ortholog_one2many	44.9393	40.9594	0	0
AI661453		ortholog_one2one	24.2123	21.8891	25	0
Asb6	asb6	ortholog_one2one	72.7273	71.3615	75	1
Ydjc	ydjc	ortholog_one2one	48.0645	47.6038	75	1
						
						
Psma6	psma6	ortholog_one2one	93.0894	93.0894	50	1
						
Ndufs5	ndufs5	ortholog_one2one	48.1132	38.0597	25	0
Gm41787						
Gm48200						
Atp12a		ortholog_one2one	75.1691	74.6641	0	0
Taf8	taf8	ortholog_one2one	76.9481	67.9083	50	1
						
						
						
						
Akirin1	akirin1	ortholog_one2one	69.6335	71.5054	0	0
						
Abi2	abi2	ortholog_one2one	96.2105	77.7211	50	1
						
						
Tpbpb						
Rhbdl2	rhbdl2	ortholog_one2one	65.5629	68.2759	50	1
						
1700001G01Rik						
Myo1h	myo1h	ortholog_one2one	68.0154	67.95	100	1
Rpl18a-ps1						
Nfkbia						
Gm12904						
Mycbp						
Prrx2						
Rnf17	rnf17	ortholog_one2one	35.061	35.0396	50	1
Gm55544						
Aldoart2	aldoa	ortholog_one2many	84.8901	84.8901	0	0
Ctla2a	ctsv	ortholog_one2many	35.0365	14.3284	0	0
Ube2l3	ube2l3	ortholog_one2one	92.2078	88.75	75	1
Insm2	INSM2	ortholog_one2one	38.1339	51.5069	50	1
Cdkl3						
Ralgapa1	ralgapa1	ortholog_one2one	64.6966	68.3882	50	1
Agps	agps	ortholog_one2one	74.0686	73.1959	75	1
						
Gm30192						
						
Rragc	mycbp	ortholog_one2many	78.1407	76.0391	75	1
Rragc		ortholog_one2many	26.1307	52.5253	0	0
						
						
Tpbpa						
						
Gm50446						
						
						
Ccnd3	ccndx	ortholog_many2many	49.6575	50	0	0
Gm22129						
Rimbp3	tspoap1	ortholog_one2many	30.3238	21.78	0	0
Gm50146						
Hic2	hic2	ortholog_one2one	59.9354	64.8601	75	1
Gm50145						
						
						
Gm30094						
						
Gm31087						
Gm40975						
Gm40976						
Gm49573						
Ctsj	ctsv	ortholog_one2many	49.4012	49.2537	0	0
						
Tmem191						
Gm12902						
Gm37667						
Gm50149						
Gm12916						
						
						
						
Gm56092						
						
Pou3f1	pou3f1	ortholog_many2many	55.2339	68.5083	75	1
Utp11	utp11	ortholog_one2one	72.7273	72.7273	50	1
Vmn2r2	vn2r1p	ortholog_one2many	54.7357	54.7357	0	0
						
						
Gm50417						
Cln6	cln6	ortholog_one2one	71.1039	72.7575	100	1
Gm5139						
Gm18294						
Gm50410						
Vmn2r3	vn2r1p	ortholog_one2many	50.385	50.4405	0	0
Gm56093						
Fhl3	fhl3	ortholog_one2one	68.5121	70.9677	50	1
						
						
						
						
Ctsq	ctsv	ortholog_one2many	44.6064	45.6716	0	0
Trim46	TRIM46	ortholog_one2one	31.2253	61.399	100	1
Gm55727						
Slc15a5	SLC15A5	ortholog_one2one	41.5194	42.8832	100	1
						
						
						
Gm41793						
2610028D06Rik						
						
Sf3a3	sf3a3	ortholog_one2one	92.4152	92.4152	75	1
Gm7286						
Gm50351						
Gm47274						
Gm18064						
						
Ctsr	ctsv	ortholog_one2many	51.1976	51.0448	0	0
						
Map4	map4	ortholog_one2one	26.3111	13.5469	25	0
						
						
Gm3734						
Gm24392						
Cenpj						
						
Gm49974						
Mdm4	mdm4	ortholog_one2one	47.3469	47.8351	0	0
						
						
Cts6	ctsv	ortholog_one2many	49.4012	49.2537	0	0
Add2	add2	ortholog_one2one	70.7586	70.7586	0	0
Kctd10	kctd10	ortholog_one2one	94.6203	83.0556	100	1
Cts8	ctsv	ortholog_one2many	48.3483	48.0597	0	0
Pi4ka	pi4ka	ortholog_one2one	89.2368	85.674	25	0
						
Gm15328						
Gm55481						
Parp4		ortholog_one2one	37.481	40.4827	50	1
Gm12917						
Mir697						
Gm56094						
Inpp5b	inpp5b	ortholog_one2one	54.0785	59.0759	75	1
Gm49398						
						
						
Cts8-ps						
						
						
						
						
Srpk2	srpk3	ortholog_one2one	83.1378	77.3533	75	1
						
Cts8-ps						
Ift70b	ttc30a	ortholog_one2many	80.2711	79.91	0	0
Gm5664						
Ptges	ptges	ortholog_one2one	60.1307	63.4483	75	1
Bysl	bysl	ortholog_one2one	73.1651	72.5	50	1
						
Gm31086						
Krtcap2	krtcap2	ortholog_one2one	77.2059	74.4681	100	1
Gm22330						
Gm11376						
Gm23351						
						
Foxq1	FOXQ1	ortholog_one2one	40.5	51.2658	75	1
Foxf2						
						
						
4930426D05Rik						
Gm54768						
Gm25186						
Foxc1	foxc1	ortholog_one2one	68.8969	76.9697	75	1
Gm56587						
Gm48883						
Unc5a	unc5a	ortholog_one2one	70.8241	69.0554	100	1
						
Gm41757						
						
Ift70a2	ttc30a	ortholog_one2many	80.4217	80.06	0	0
Med20	med20	ortholog_one2one	75.4717	62.9921	100	1
Mphosph8	mphosph8	ortholog_one2one	53.8462	54.5455	100	1
						
Gm13400						
Ift70a1	ttc30a	ortholog_one2many	79.5181	79.1604	0	0
1700034B16Rik						
						
Tor1b	tor1b	ortholog_many2many	59.5238	58.651	0	0
Tor1b	tor1a	ortholog_many2many	58.631	60.2446	0	0
Gm41717						
						
Dpm3	dpm3	ortholog_one2one	64.1304	64.1304	100	1
Gata6os						
Vmn2r-ps10						
Vmn2r-ps11						
Gm20517						
Gm55878						
Gm43566						
Gm26939						
Gm50451						
Pus7	pus7	ortholog_one2one	74.024	72.076	0	0
Sh3glb1	sh3glb1	ortholog_one2one	80.8219	73.9348	75	1
Usp49						
Tomm6	tomm6	ortholog_one2one	55.4054	60.2941	0	0
Pde11a						
Gm21986						
Nlgn3	acaa1	ortholog_one2one	85.0888	84.5882	25	0
4930592I03Rik						
Gm21981						
Gm5630						
Gm33022						
Tomm6os						
Gm6122						
Gm48099						
Prickle4						
Gm48098						
Gm48785						
						
Mir698						
Gm7089						
Gm18275						
Mtf1	mtf1	ortholog_one2one	59.2593	55.0206	50	1
						
Gm48782						
Hk3	hk2	ortholog_one2one	54.8807	55.3005	100	1
						
Ube2e2	ube2e2	ortholog_one2one	96.5174	74.0458	25	0
						
						
						
Gm50397						
Gm41715						
Frs3	frs3	ortholog_one2one	58.9431	56.0928	100	1
						
Gm32291						
Rbfaos						
Gm56211						
						
						
Cyct	cyct	ortholog_one2one	85.7143	85.7143	25	0
						
						
						
						
						
Spindoc						
Gjb1	gjb1	ortholog_one2one	68.5512	73.4848	50	1
						
						
Pgc	pgc	ortholog_one2many	60.4592	61.5584	100	1
Pgc	MGC108380	ortholog_one2many	61.2245	62.5	100	1
Tor1a	tor1b	ortholog_many2many	61.5616	60.1173	100	1
Tor1a	tor1a	ortholog_many2many	61.8619	62.9969	100	1
Gm56097						
1110065P20Rik						
Zmym3	sia2	ortholog_one2one	64.8175	66.6667	75	1
Gm55508						
Mir1942						
Parp10	parp10	ortholog_one2one	26.7708	25.0977	25	0
Syt14	syt14	ortholog_one2one	55.9666	59.1425	75	1
Serpind1	serpind1	ortholog_one2one	63.1799	62.3967	75	1
Gm15916						
						
Gm22499						
Gm4939						
Mir133a-1hg						
Gm6781						
Gm22350						
Ube2e1						
						
Gm50232						
Rab11b-ps2						
Gm18842						
						
Zfta	zfta	ortholog_one2one	37.9056	22.2704	100	0
						
Gm26672						
Gm24927						
Gm47830						
Snap29	snap29	ortholog_one2one	53.0769	53.6965	25	0
Gm25973						
Trim15						
Smlr1						
						
Gm29994						
Yrdc	yrdc	ortholog_one2one	53.5714	57.9151	0	0
Gm47924						
Gm19801						
Gm38410						
1700120E14Rik						
Gm8681						
Gm6906						
Gm47930						
Gm47939						
						
Tmem200a	tmem200a	ortholog_one2one	69.8574	70.2869	100	1
4933401L05Rik						
Crkl	crkl	ortholog_one2one	87.4587	87.7483	0	0
Rint1	rint1	ortholog_one2one	71.9697	72.6115	25	0
						
Mir6991						
Nkiras1	nkiras1	ortholog_one2one	75.5208	75.5208	100	1
Rtn3	htr6	ortholog_one2one	22.1992	36.8966	75	0
Gm9419						
						
						
Rbm45	rbm45	ortholog_one2one	65.3361	65.4737	50	1
Vmn2r7	vn2r1p	ortholog_one2many	51.4754	51.8722	0	0
						
						
Gm9767						
Gm4739						
Samd3						
Gm54512						
Aifm3	aifm3	ortholog_one2one	76.8595	73.8095	0	0
Maneal	maneal	ortholog_one2one	72.1239	75.2887	0	0
Gm41720						
						
						
Epha10						
Trim10						
						
Vmn2r-ps12						
9330117O12Rik						
Gm25222						
Vmn2r-ps13						
						
Gm55962						
Gm37103						
Kcnd3	kcnd3	ortholog_one2one	91.9084	92.1899	100	1
						
						
Iqca1	iqca1	ortholog_one2one	56.126	57.4671	100	1
BC005624	c9orf78	ortholog_one2one	81.6609	81.3793	75	1
						
Rpl15	rpl15	ortholog_one2one	94.1176	94.1176	100	1
						
Grina		ortholog_one2one	70.7246	60.5459	0	0
Gm36598						
2700046A07Rik						
Cdca8	cdca8	ortholog_one2one	40.8304	26.2806	0	0
Trim40						
						
Gm19519						
Abi1	abi1	ortholog_one2one	90.4366	87.5252	100	1
Trim31						
Mir6953						
Gm55515						
Spatc1						
Gm7084						
Nr1d2	nr1d2	ortholog_one2one	63.8889	61.5385	75	1
						
9130209A04Rik						
L3mbtl3						
Rnf39						
Ackr3	ackr3	ortholog_one2one	64.6409	63.2432	100	1
Mir3079						
Smpd5	smpd5l	ortholog_one2one	36.4389	33.5878	0	0
						
						
						
						
Gm38277						
						
Gm5095						
Raph1	raph1	ortholog_one2one	74.9605	74.1986	100	1
						
						
Gm43847						
						
Slc50a1	slc50a1	ortholog_one2one	40.724	33.2103	100	1
Pycr1	pycr1	ortholog_one2many	79.6116	65.7754	75	1
Gm26493						
Gm48481						
Mir7073						
Gm9456						
Gm26265						
Gm6773						
Gm26265						
						
Gm45762						
Gm19290						
Sap18b	sap18	ortholog_one2many	83.7209	94.1176	0	0
Gm55483						
Epb41l4aos						
Ppp1r11	ppp1r11	ortholog_one2one	49.6183	54.6218	0	0
Thrb	thrb	ortholog_one2one	85.8947	85.7143	75	1
Slc38a7	slc38a7	ortholog_one2one	67.1706	68.9579	50	1
Oplah	oplah	ortholog_one2one	72.2826	72.1146	0	0
Gm43054						
Gm55895						
Gm55896						
Gm22054						
Tomm7	tomm7	ortholog_one2one	81.8182	38.7931	25	0
