Gene name	Pig gene name	Pig homology type	%id. target Pig gene identical to query gene	%id. query gene identical to target Pig gene	Pig Gene-order conservation score	Pig Whole-genome alignment coverage	Pig orthology confidence [0 low, 1 high]
Trav13-2		ortholog_many2many	54.5455	31.4136	50	0.00	0
Trav13-2		ortholog_many2many	56.3636	33.8798	100	0.00	0
Trav13-2		ortholog_many2many	57.2727	31.5	100	0.00	0
Trav13-2		ortholog_many2many	57.2727	31.5	50	0.00	0
AW554918	KIAA1328	ortholog_one2one	66.8394	65.8163	100	84.32	1
Gm6214							
Trav14-2		ortholog_many2many	65.2893	54.4828	75	0.00	1
Trav14-2		ortholog_many2many	67.7686	60.2941	50	0.00	0
Trav14-2		ortholog_many2many	64.4628	36.7925	100	0.00	0
Trav14-2		ortholog_many2many	63.6364	47.2393	75	0.00	0
Gm43276							
Rab7b	RAB7B	ortholog_one2one	86.4322	86	100	0.00	1
Trav15-2-dv6-2		ortholog_many2many	43.0894	29.1209	50	0.00	0
Trav15-2-dv6-2		ortholog_many2many	46.3415	31.1475	75	0.00	0
Trav15-2-dv6-2		ortholog_many2many	46.3415	40.1408	75	0.00	0
Trav15-2-dv6-2		ortholog_many2many	43.0894	29.1209	25	0.00	0
Trav15-2-dv6-2		ortholog_many2many	47.9675	34.9112	75	0.00	0
Trav15-2-dv6-2		ortholog_many2many	48.7805	35.503	25	0.00	0
Trav15-2-dv6-2		ortholog_many2many	48.7805	36.1446	75	0.00	0
Pdha2							
Wdfy4	WDFY4	ortholog_one2one	78.1967	79.318	100	96.87	1
Gm15688							
B3gat3	B3GAT3	ortholog_one2one	95.2239	94.1003	100	94.23	1
Gm47923							
P2ry12	P2RY12	ortholog_one2one	85.3026	87.574	100	100.00	1
Colec11	COLEC11	ortholog_one2one	82.3741	85.7678	100	0.00	1
Col7a1		ortholog_one2one	83.6617	83.8325	100	5.50	1
Eml3	EML3	ortholog_one2one	83.1661	80.4746	100	0.00	1
Gm43589							
Mtfr1	MTFR1	ortholog_one2one	68.5976	64.8415	100	0.00	1
Tigd5	TIGD5	ortholog_one2one	80.9969	81.6327	100	0.00	1
Pycr3	PYCR3	ortholog_one2one	83.5766	82.6715	100	0.00	1
Gm10267							
Ranbp1	RANBP1	ortholog_one2one	90.6404	89.3204	100	0.00	1
Rps7	RPS7	ortholog_one2one	100	100	100	0.00	1
Rpl31-ps5							
Snord67	SNORD67	ortholog_one2one	97.2973	97.2973		0.00	0
Sla2	SLA2	ortholog_one2one	75.6757	56	100	0.00	1
Kcnn2	KCNN2	ortholog_one2one	98.4321	66.3925	50	100.00	1
Gm43899							
1700031L13Rik							
Gfus	GFUS	ortholog_one2one	91.9003	55.4511	100	35.11	1
Gm15475							
Wasl	WASL	ortholog_one2one	97.4052	95.499	100	0.00	1
Rpl7-ps7							
Tmem60	TMEM60	ortholog_one2one	99.2481	99.2481	100	99.97	1
C2cd6		ortholog_one2one	12.0508	48.2456	100	20.89	0
Mir1187							
Gm24129							
Gm43217							
Rsbn1l	RSBN1L	ortholog_one2one	80.3898	78.3848	100	0.00	1
Gm16577							
Fbxo30	FBXO30	ortholog_one2one	86.7292	87.3144	100	0.00	1
Gm25777		ortholog_one2one	69.0476	69.0476		0.00	0
Rnaseh1	RNASEH1	ortholog_one2one	72.6316	72.1254	100	0.00	1
Gm49776							
Trmt2a	TRMT2A	ortholog_one2one	82.8711	81.8035	100	0.00	1
Zmat1	ZMAT1	ortholog_one2one	60.5873	56.6474	75	0.00	1
A630072M18Rik							
Tecrl	TECRL	ortholog_one2one	82.8255	82.3691	100	99.22	1
Unc5b	UNC5B	ortholog_one2one	91.0053	92.0771	100	4.95	1
Plpp6	PLPP6	ortholog_one2one	86.3014	84	100	100.00	1
Gm3621							
Adi1	ADI1	ortholog_one2one	81.5642	81.5642	100	0.00	1
Cdc37l1	CDC37L1	ortholog_one2one	84.1791	83.1858	75	98.93	1
Gm6207							
Gm14248							
F2	F2	ortholog_one2one	80.5825	79.9358	100	0.00	1
Gm36956							
Gm25868							
Vmn2r-ps89							
Tceal6		ortholog_many2many	70.5	53.4091	0	0.00	0
Tceal6		ortholog_many2many	70.5	70.5	75	0.00	1
Zfp958							
Sema6a	SEMA6A	ortholog_one2one	94.9427	95.0334	100	9.55	1
Mir6937							
Trappc12	TRAPPC12	ortholog_one2one	72.271	74.7082	100	77.93	1
Gm7451							
Gm32050							
Gm45224							
Gm7461							
Gm55816							
Gm2676							
Gm45647							
Gm44959							
Gm15022							
Gm25502							
Adgrg3	ADGRG3	ortholog_one2one	67.1587	66.1818	100	0.00	1
Pramex2							
Ptpn14	PTPN14	ortholog_one2one	91.0849	91.3153	100	98.83	1
Gm42856							
Cyp26b1	CYP26B1	ortholog_one2one	97.2656	97.2656	75	0.00	1
Gm25936							
Gm6215							
Gm43551							
Cenpv		ortholog_one2one	61.1111	65.5319	100	0.00	1
Khdc4	KHDC4	ortholog_one2one	95.915	95.6026	100	0.00	1
Gm15626							
Trav3-3							
Gm22006							
Gm24416							
Gm55807							
Gm22233							
Gm25765							
Armcx5	ARMCX5	ortholog_one2one	53.1353	64.5291	100	2.14	1
Gm25806							
Gm24792							
Trav9-4							
Gm4866							
Scarb1	SCARB1	ortholog_one2one	74.6562	75.0988	100	9.88	1
Gprasp1	GPRASP1	ortholog_one2one	55.1596	53.685	75	78.82	1
Trav4-4-dv10							
Zfp623	ZNF623	ortholog_one2one	66.5331	70.4883	100	79.74	1
Gm43550							
Trav5-4							
Eif2s3x-ps1							
Trav6-7-dv9							
Zfp707							
Gm55806							
Ubb	UBB	ortholog_one2one	74.7541	99.5633	100	0.00	1
Trav7-6		ortholog_many2many	57.1429	46.3768	50	0.00	0
Trav7-6		ortholog_many2many	58.9286	43.1373	50	0.00	0
Trav7-6		ortholog_many2many	58.0357	57.0175	100	0.00	1
Trav13-3							
Trav8-2							
Trav16		ortholog_many2many	54.3103	45.3237	75	0.00	0
Trav16		ortholog_many2many	55.1724	46.0432	50	0.00	0
Trav13-4-dv7		ortholog_many2many	58.1818	39.7516	100	0.00	0
Trav13-4-dv7		ortholog_many2many	60.9091	34.8958	25	0.00	0
Trav13-4-dv7		ortholog_many2many	56.3636	32.4607	25	0.00	0
Trav13-4-dv7		ortholog_many2many	55.4545	33.3333	50	0.00	0
Trav13-4-dv7		ortholog_many2many	56.3636	31	50	0.00	0
Trav13-4-dv7		ortholog_many2many	56.3636	31	0	0.00	0
Trav14-3		ortholog_many2many	70	57.931	75	0.00	1
Trav14-3		ortholog_many2many	72.5	63.9706	75	0.00	1
Trav14-3		ortholog_many2many	69.1667	39.1509	25	0.00	0
Trav14-3		ortholog_many2many	68.3333	50.3067	25	0.00	0
Lrrc18	LRRC18	ortholog_one2one	86.2745	84.6154	100	100.00	1
Zfp703	ZNF703	ortholog_one2one	93.9394	94.4162	50	0.00	0
Zfp111							
Mir7646							
Mir1970							
Bhlhb9	GPRASP3	ortholog_one2one	69.9443	67.5627	100	0.00	1
Nbr1	NBR1	ortholog_one2one	83.9069	84.0771	100	0.00	1
Hyal6							
Ccdc166							
Zfp109							
Gm13771							
Bloc1s6	BLOC1S6	ortholog_one2one	86.6279	86.6279	100	100.00	1
Gm45757							
Gm45371							
Shcbp1	SHCBP1	ortholog_one2one	79.3413	78.869	0	0.00	0
Gm56067							
Hyal4	HYAL4	ortholog_one2one	79.8337	79.6681	100	0.00	1
Gm29507							
Mapk15	MAPK15	ortholog_one2one	71.0383	72.8972	100	0.00	1
Brsk1	BRSK1	ortholog_one2one	89.8458	99.431	100	0.00	1
Spam1	SPAM1	ortholog_one2many	50.1953	52.1298	100	0.00	1
Gm48666							
Gm25979							
Gm19972							
Mir6408							
Epm2a	EPM2A	ortholog_one2one	86.3636	86.8902	100	0.00	1
Trav15-3							
Trav3-4							
Gm49029							
Trav12-4							
Rpl17-ps11							
Gm25498							
Gm48679							
Trav13-5		ortholog_many2many	51.3761	34.7826	50	0.00	0
Trav13-5		ortholog_many2many	52.2936	29.6875	50	0.00	0
Trav13-5		ortholog_many2many	47.7064	27.2251	50	0.00	0
Trav13-5		ortholog_many2many	51.3761	30.6011	25	0.00	0
Trav13-5		ortholog_many2many	50.4587	27.5	25	0.00	0
Trav13-5		ortholog_many2many	50.4587	27.5	25	0.00	0
Gm18327							
Zfp408	ZNF408	ortholog_one2one	66.7606	65.4696	100	0.00	1
Mir466j							
Gm48680							
Gm6340							
Gm22546							
Gm48697							
Trav17		ortholog_one2one	65.4867	65.4867	0	0.00	0
Hyal5	SPAM1	ortholog_one2many	55.7034	59.432	100	0.00	1
Gm48698							
Gm55861							
Gm55862							
Pcbd1	PCBD1	ortholog_one2one	99.0385	99.0385	100	0.00	1
Fam83h	FAM83H	ortholog_one2one	81.6182	84.1258	100	0.00	1
Trav19							
Trav20							
Trav21-dv12							
Gm22267							
Tmem229a	TMEM229A	ortholog_one2one	79.5148	79.7297	100	0.00	1
Gm6334							
Trav22							
Trdv2-1		ortholog_one2one	55.1724	32.6531	50	0.00	0
Gm23680							
Slc26a9	SLC26A9	ortholog_one2one	88.8608	89.1995	100	0.00	1
Gm5302							
Gm44960							
Gm25139							
Gprasp2	GPRASP2	ortholog_one2one	75.7869	73.1308	75	0.00	1
Gm9457							
Sgpl1	SGPL1	ortholog_one2one	82.5704	77.0115	100	85.15	1
Gm24443							
Gm22529							
Trdv2-2		ortholog_one2one	29.3103	11.2211	0	0.00	0
Gm44961							
Herc3	HERC3	ortholog_one2one	94.0952	94.0952	50	0.00	0
Eipr1	EIPR1	ortholog_one2one	86.2694	86.0465	100	64.12	1
Rpl21-ps14							
Drc7	DRC7	ortholog_one2one	79.7945	79.8857	100	0.00	1
Trav23							
Trdv3							
Trdv4							
Gm10136							
Rnls	RNLS	ortholog_one2one	71.9298	71.9298	100	100.00	1
Trdd1							
Iqank1	IQANK1	ortholog_one2one	71.1538	71.4035	100	0.00	1
Gm55186							
Trdd2							
Trdj1							
Sqor	SQOR	ortholog_one2one	85.7778	85.7778	100	17.36	1
Arhgap22	ARHGAP22	ortholog_one2one	83.9031	81.5789	75	60.39	1
Mir3970							
Gm7237							
Gm48904							
Gm48080							
Lgmn	LGMN	ortholog_one2one	83.2184	82.6484	100	100.00	1
Unc93b1	UNC93B1	ortholog_one2one	91.3043	90.3974	100	20.83	1
Gm55442							
Scrib	SCRIB	ortholog_one2one	75.5556	77.4631	100	0.00	1
Mir23b	ssc-mir-23b	ortholog_one2one	95.9459	88.75		100.00	1
Mir27b	MIR27B	ortholog_one2one	98.6301	69.9029		100.00	1
Mir3074-1							
Mir24-1	ssc-mir-24-1	ortholog_one2many	75	70.8333		0.00	0
Mir24-1	ssc-mir-24-2	ortholog_one2many	63.2353	50.5882		100.00	1
Gm16133							
Gm16132							
Gm47588							
Gm16134							
Ptch1	PTCH1	ortholog_one2one	95.1186	94.0041	100	41.33	1
Gm24661	U6	ortholog_one2one	83.6538	86.1386		0.00	0
Abcg1	ABCG1	ortholog_one2one	95.6456	93.8144	50	3.90	0
Gm25820							
Gm25820							
Gm55498		ortholog_one2one	69.6296	68.6131		0.00	0
Igsf10	IGSF10	ortholog_one2one	63.0686	62.8989	100	9.24	1
Gm42633							
n-R5s93							
Ptpn12	PTPN12	ortholog_one2one	84.6452	83.6735	100	75.75	1
Gm5739							
Slc10a2	SLC10A2	ortholog_one2one	81.3218	81.3218	50	0.00	0
Gm5605							
Gm55688							
Gm44693							
Gm6426							
Gm39348							
Gpi-ps							
Gm30280							
Mir711							
Ucn2	UCN2	ortholog_one2one	61.9469	62.5	100	100.00	1
Gm26574							
Gm55691							
Gm2734							
Smyd2	SMYD2	ortholog_one2one	92.6097	92.3963	100	100.00	1
Gm44843							
Gm38004							
Gm44842							
Gm24288							
Gm34105							
Gm44844							
Gm44909							
Dzip1l	DZIP1L	ortholog_one2one	66.7959	61.5476	100	69.27	1
Gm7506							
Gm44911							
Gm44910							
Gm13988							
Gm44908							
Gm26427							
Golga5	GOLGA5	ortholog_one2one	78.738	83.5517	100	24.42	1
Katnb1	KATNB1	ortholog_one2one	86.0182	82.029	100	0.00	1
Ndrg3	NDRG3	ortholog_one2one	86.8557	83.4158	100	0.00	1
Gm43434							
Gm37715							
Gm49030							
Gm8276							
Gm15512							
Gm38288							
Trdj2							
Gm37771							
Gm4856							
Trdc		ortholog_one2one	69.281	35.5705	75	0.00	0
Gm5709							
Gm37590							
Trdv5		ortholog_one2one	52.1739	32.4324	75	0.00	0
Traj61							
Gm37926							
Aadacl2fm2							
Zfp503	ZNF503	ortholog_one2one	96.0123	97.0543	100	6.74	1
Gm43216							
Gm22490							
Ubc	UBC	ortholog_one2one	95.9128	84.1099	100	0.00	1
Gm38208							
Gm37579							
Gm5539							
Tff3	TFF3	ortholog_one2one	71.6049	72.5	100	0.00	1
Gm2756							
Ak3	AK3	ortholog_one2one	90.3084	90.3084	100	60.34	1
Aadacl2fm3							
Traj60							
Mir6405							
Gm5246							
C130012C08Rik							
Slf2	SLF2	ortholog_one2one	81.1694	83.3186	100	95.94	1
Traj59							
Rit1	RIT1	ortholog_one2one	94.9772	82.2134	100	0.00	1
Traj58							
Traj57							
Tff2	TFF2	ortholog_one2one	75.1938	58.7879	100	0.00	1
Rpl31-ps21							
Traj56							
Gm18830							
Traj55							
Gm42660							
Traj54							
Dhx37	DHX37	ortholog_one2one	81.0435	80.7626	100	100.00	1
Traj53							
Traj52							
Gm38245							
Traj51							
Tff1	TFF1	ortholog_one2one	48.2759	51.2195	100	0.00	0
Pm20d1		ortholog_one2many	69.1849	62.8159	0	0.00	0
Pm20d1		ortholog_one2many	68.9861	68.4418	100	0.00	1
Traj50							
Zfp108							
Traj49							
Gpr37	GPR37	ortholog_one2one	81.8333	79.9674	100	53.96	1
Traj48							
Spon1	SPON1	ortholog_one2one	96.5304	96.5304	100	8.08	1
Lrmda	LRMDA	ortholog_one2one	87.7729	88.938	100	91.11	1
Tmprss3	TMPRSS3	ortholog_one2one	83.5789	87.4449	100	6.66	1
Nap1l5							
Exoc6b	EXOC6B	ortholog_one2one	98.5185	98.0344	75	74.88	1
Chga	CHGA	ortholog_one2one	60.4752	52.8302	100	0.00	1
Gm55692							
Gm55693							
Gm25169							
Gm45758							
Gm28262							
Gm45160							
Gm45076							
Gm31343							
Gm55864							
Utrn	UTRN	ortholog_one2one	86.5306	86.5054	100	79.98	1
D530014G21Rik							
Sipa1l2	SIPA1L2	ortholog_one2one	88.734	88.7856	100	12.47	1
Gm25482	U6	ortholog_one2one	82.243	82.243		0.00	0
Sema4g	SEMA4G	ortholog_one2one	90.2031	89.5611	100	36.99	1
Traj47							
Gm55187							
Traj46							
Zfp93							
Aadacl2fm1							
Gm7480							
Itpk1	ITPK1	ortholog_one2one	91.4081	83.2609	100	36.62	1
Traj45							
Pramel3b		ortholog_one2many	54.6436	53.9446	0	0.00	0
Gm5670							
Traj44							
Gm18126							
Tmem150b	TMEM150B	ortholog_one2one	62.605	63.4043	100	0.00	1
Gm7473							
Traj43							
Gm17146							
Gm47601							
Slc41a1	SLC41A1	ortholog_one2one	97.4609	97.0817	100	9.71	1
Gm10253							
Aadacl2							
Traj42							
Traj41							
Traj40							
Tnfaip8	TNFAIP8	ortholog_one2one	93.617	83.0189	100	18.49	1
Gm18427							
Traj39							
Dgcr8	DGCR8	ortholog_one2one	94.0492	90.0867	100	0.00	1
Aadac	AADAC	ortholog_one2one	70.603	70.4261	100	0.00	1
Traj38							
Traj37							
Pramel3e		ortholog_one2many	54.5455	53.7313	0	0.00	0
Traj36							
Traj35							
Traj34							
Gm24537							
Rras2		ortholog_one2many	78.4314	83.3333	0	0.00	0
Rras2		ortholog_one2many	100	100	100	0.00	1
Gm23153							
Gm55837							
Traj33							
Rab29	RAB29	ortholog_one2one	92.1569	85.0679	100	81.76	1
Syt11	SYT11	ortholog_one2one	93.4884	91.7808	100	0.00	1
Pramel3d		ortholog_one2many	54.9784	54.1578	75	0.00	1
Bri3bp	BRI3BP	ortholog_one2one	78.6561	82.2314	100	100.00	1
Traj32							
Traj31							
Traj30							
Bin1	BIN1	ortholog_one2one	95.8071	77.7211	75	0.00	1
Pramel3a		ortholog_one2many	54.7619	53.9446	0	0.00	0
Traj29							
Fes	FES	ortholog_one2one	90.146	90.146	100	7.06	1
Traj28							
Traj27							
Traj26							
Gm37019							
Mir1936							
Gm21971							
Traj25							
Pramel3c		ortholog_one2many	54.6436	53.9446	0	0.00	0
A930032L01Rik							
Sucnr1	SUCNR1	ortholog_one2one	69.0852	68.8679	100	0.00	1
Gm43756							
Traj24							
Gm30655							
Aacs	AACS	ortholog_one2one	89.7321	88.287	100	30.21	1
Gm20604							
Gm47387							
Gm47417							
Traj23							
Zswim6	ZSWIM6	ortholog_one2one	97.0174	94.3594	100	65.29	1
Traj22							
Gm24382							
Tgif1-ps							
Traj21							
Unc5c	UNC5C	ortholog_one2one	96.9474	96.9474	100	100.00	1
Moap1							
Gm55617							
B230220B15Rik							
Traj20							
Smim15		ortholog_one2many	87.8378	87.8378	0	0.00	0
Smim15		ortholog_one2many	86.4865	86.4865	0	0.00	0
Traj19							
Traj18							
Gm29105							
Nucks1	NUCKS1	ortholog_one2one	91.453	85.6	100	0.48	1
Traj17							
Gm7507							
Traj16							
Gm56159							
Gm14276							
Gm44012							
Lyset	LYSET	ortholog_one2one	93.865	90.5325	100	46.71	1
Gm44011							
Pramex1		ortholog_one2many	57.7922	56.9296	50	0.00	0
Traj15							
Gm55568							
Gm43954							
Gm43955							
Gon7	GON7	ortholog_one2one	70.4082	69	100	100.00	1
Gm43957							
Traj14							
Traj13							
Gm49144							
Gm43959							
Arhgap21	ARHGAP21	ortholog_one2one	83.8363	83.8792	100	68.95	1
Gm47675							
F13a1	F13A1	ortholog_one2one	83.4699	78.9406	100	0.00	1
Pot1a	POT1	ortholog_one2many	73.9062	60.3316	100	5.61	1
Traj12							
Zcchc18		ortholog_many2many	63.1043	65.6085	100	0.00	1
Zcchc18		ortholog_many2many	32.8244	67.8947	0	0.00	0
Traj11							
Ubr7	UBR7	ortholog_one2one	78.5882	84.9873	100	10.46	1
Traj9							
Mir1306	ssc-mir-1306	ortholog_one2one	96.2025	95		0.00	0
Mir3618	MIR3618	ortholog_one2one	100	100		0.00	0
Tango2	TANGO2	ortholog_one2one	72.1014	61.4198	100	0.00	1
Traj8							
Traj7							
Ubash3a	UBASH3A	ortholog_one2one	82.0513	74.7445	100	100.00	1
Gm38067							
Phldb1	PHLDB1	ortholog_one2one	88.7509	93.1884	100	0.00	1
Gm37676							
Traj6							
Tmem237	TMEM237	ortholog_one2one	77.6675	62.3506	100	95.09	1
Traj5							
Traj4							
Traj3							
Traj2							
Zc4h2	ZC4H2	ortholog_one2one	99.5536	99.5536	100	0.40	1
Traj1							
Trac							
Mrpl43	MRPL43	ortholog_one2one	84.9057	60.2679	100	100.00	1
Gm25107	SNORA35B	ortholog_one2one	87.5969	86.9231		0.00	0
Vmn1r239-ps		ortholog_one2many	36.129	38.8889	0	0.00	0
Gm47042							
Gm16405	SYCP3	ortholog_one2many	20.6452	13.3891	0	0.00	0
Dad1	DAD1	ortholog_one2one	99.115	99.115	75	0.00	1
Btbd7	BTBD7	ortholog_one2one	93.3628	93.6945	100	0.00	1
Twnk	TWNK	ortholog_one2one	88.6131	88.7427	100	100.00	1
Gm16430	SYCP3	ortholog_one2many	20.6452	13.3891	0	0.00	0
Gm14595							
Mapk8	MAPK8	ortholog_one2one	96.9555	96.9555	100	100.00	1
Angptl3	ANGPTL3	ortholog_one2one	74.9451	73.9696	100	39.83	1
Gm14940							
Rps12-ps18							
Gm50465							
Astx1b							
Rps12-ps15							
Gm17361							
Gm30489							
Lzts2	LZTS2	ortholog_one2one	91.2072	91.0714	100	100.00	1
Gm50485							
Gm18643							
Spr	SPR	ortholog_one2one	72.1374	71.0526	0	0.00	0
Gm21616							
Gm7822							
Rps12-ps17							
Gm50486							
Cbx3-ps1							
Astx4c							
Gm48218							
Gm48219							
Vmn2r-ps100							
Rps12-ps13							
Gm17693							
Gm48220							
Astx1c							
Gm48221							
Rybp-ps							
Gm50489							
Gm12852							
Gm45965							
Rps12-ps14							
Gm48223							
Gm17522							
Gm48240							
Zfp999							
Gm12687							
Gm17522							
Gm48241							
Itgb3bp							
Vmn2r-ps103							
Astx4d							
Gm31463							
Gm55817							
Tmem132b	TMEM132B	ortholog_one2one	79.8701	83.1884	100	13.00	1
Gm48245							
Map10	MAP10	ortholog_one2one	50.954	50.6696	100	0.00	1
Gm18260							
Rps12-ps16							
Gm48246							
Astx3							
Gm20756							
C330022B21Rik							
Gm48247							
Gm48244							
Gm19119							
Erlin2	ERLIN2	ortholog_one2one	97.3529	86.1979	75	100.00	1
Gm48243							
Zfp998							
Gm14971							
Gm44285							
Gm7746							
Gm6719							
Rnf128	RNF128	ortholog_one2one	95.5607	94.8956	100	0.00	1
Gm22893							
Gm24691	U1	ortholog_one2many	55	51.3333		0.00	0
Gm42474							
Rsph1	RSPH1	ortholog_one2one	77.4086	75.6494	100	35.08	1
Gm48322							
Fam13a	FAM13A	ortholog_one2one	81.241	55.1961	75	17.02	1
Gm7774							
Gm48323							
Pdzd7		ortholog_one2one	47.6004	89.8336	100	100.00	0
Vmn2r-ps105							
Gm23151	U6	ortholog_one2one	85.9813	82.8829		0.00	0
Gm37700							
Gm24839							
Gm47166							
Gm7143							
Gm48351							
Cox8c							
Gm48360							
Epha5	EPHA5	ortholog_one2one	94.6154	96.5653	100	70.83	1
Gm49399							
Gm55622							
Gm49532							
Gm48361							
Gm54856							
Vmn2r-ps106							
Gm47201							
Gm18592							
Gm48404							
Ckmt2	CKMT2	ortholog_one2one	94.5107	89.3905	100	51.34	1
Gm47681							
Papln	PAPLN	ortholog_one2one	50.6144	68.5744	100	0.00	1
Pabir2	PABIR2	ortholog_one2one	70.3125	70.5882	100	0.00	1
Gm45615							
Gm45454							
Zfp61	ZNF226	ortholog_one2one	43.964	35.5167	100	0.00	0
Gm12702							
Ror1	ROR1	ortholog_one2one	96.6916	96.6916	100	43.76	1
Rasgrf2	RASGRF2	ortholog_one2one	95.3743	91.5254	100	39.19	1
Gm43826							
Pde7a	PDE7A	ortholog_one2one	93.7759	93.5818	100	0.00	1
Mir185	ssc-mir-185	ortholog_one2one	100	85.5263		0.00	0
Gm55369							
Gm55370							
Comt	COMT	ortholog_one2one	72.4528	71.1111	100	0.00	1
Gm12701							
Gm12706							
Ube2u							
Copb1	COPB1	ortholog_one2one	98.9507	98.9507	100	100.00	1
Btf3l4b	BTF3L4	ortholog_one2many	100	100	0	0.00	0
Gm23955	U6	ortholog_one2one	65	59.633		0.00	0
Gm17190							
Gm25148							
Tifab	TIFAB	ortholog_one2one	71.4286	53.2995	100	100.00	1
Gm47104							
Neurog1	NEUROG1	ortholog_one2one	87.2951	86.5854	100	100.00	1
Cxcl14	CXCL14	ortholog_one2one	96.9697	96.9697	100	100.00	1
Ccdc50-ps							
Gm17878							
Sfxn3	SFXN3	ortholog_one2one	95.3271	94.1538	100	100.00	1
Gm12700							
Gm24716	U6	ortholog_one2one	81.7308	79.4393		0.00	0
Slc25a48	SLC25A48	ortholog_one2one	82.6797	81.3505	100	65.67	1
Ccdc30		ortholog_one2one	37.2715	40.5819	100	71.42	0
							
Usp14	USP14	ortholog_one2one	96.9574	94.6535	75	38.09	1
Slc37a1	SLC37A1	ortholog_one2one	84.5574	84.3985	100	0.00	1
Tnfsf4	TNFSF4	ortholog_one2one	40.9091	44.5055	100	80.30	0
Gm45061							
Emx1	EMX1	ortholog_one2one	94.9416	84.7222	75	18.83	1
Il9	IL9	ortholog_one2one	51.3889	52.4823	100	100.00	1
Zfp94	ZNF45	ortholog_one2one	72.0165	50.9461	100	0.00	1
Txnrd2	TXNRD2	ortholog_one2one	76.8199	74.122	100	0.00	1
Gm19165							
Fbxl21		ortholog_one2one	78.8018	81.4286	100	100.00	1
Rps6kc1	RPS6KC1	ortholog_one2one	74.053	75.7752	100	42.11	1
Gm22367							
Gm43905							
Tigd2	TIGD2	ortholog_one2one	88	88	100	0.00	1
Gprin3	GPRIN3	ortholog_one2one	54.5216	53.8163	100	2.07	1
Gm48798							
Gm23044							
Gm7525							
Stx11	STX11	ortholog_one2one	81.5331	81.5331	100	0.00	1
Gm22622							
Gm18012							
Gm5570							
Pabir3		ortholog_one2one	37.2222	30.0448	100	0.00	0
Gm22723							
n-R5s162							
Grm8	GRM8	ortholog_one2one	97.0264	96.8132	100	67.99	1
Sf3b5	SF3B5	ortholog_one2one	98.8372	98.8372	100	93.85	1
Gm44513							
Gm47691							
Gm15465							
Lect2	LECT2	ortholog_one2one	79.4702	59.7015	100	88.90	1
Tbata	TBATA	ortholog_one2one	69.6379	71.2251	100	35.90	1
Gm17982							
Tescl							
Efnb2	EFNB2	ortholog_one2one	96.4286	96.7164	50	70.24	0
Psma1	PSMA1	ortholog_one2one	97.7186	95.539	100	1.06	1
Gm54807							
Gm14585							
Mospd1	MOSPD1	ortholog_one2one	95.7944	94.9074	75	0.00	1
Serpinb9g	SERPINB9	ortholog_one2many	59.6817	45.4545	50	0.00	0
Trpv2	TRPV2	ortholog_one2one	77.5132	68.6183	100	0.00	1
Gm44389							
Gm42801							
Gm44410							
Gm11387							
Gm26310							
Gm11386							
Mir592	MIR592	ortholog_one2one	94.7917	96.8085		0.00	0
Gm11393							
Sfxn5	SFXN5	ortholog_one2one	87.4269	80.1609	75	15.46	1
Gm25043							
Gm5194							
Gm11388							
Serpinb6d	SERPINB6	ortholog_one2many	60.5333	56.4677	50	0.00	0
E230020D15Rik							
Kazald1	KAZALD1	ortholog_one2one	81.4697	80.9524	100	100.00	1
Gm45074							
Gm45073							
Arglu1	ARGLU1	ortholog_one2one	96.679	93.9068	100	0.00	1
Tnfsf18	TNFSF18	ortholog_one2one	49.711	48.3146	100	0.00	0
Gm56074							
Lypd5	LYPD5	ortholog_one2one	70.3125	70.0389	100	90.61	1
Mir6952							
Puf60	PUF60	ortholog_one2one	89.7163	84.7571	100	0.00	1
Numb	NUMB	ortholog_one2one	90.9648	90.9648	75	51.38	1
Gm11389							
Gm55842							
Gm26701							
Gm11392							
Gm37638							
Gm11394							
Gm5049							
Gm11395							
Vmn2r-ps94							
Fasl	FASLG	ortholog_one2one	76.3441	75.5319	100	0.00	1
Serpinb6e	SERPINB6	ortholog_one2many	52.2145	55.7214	50	0.00	0
Furin	FURIN	ortholog_one2one	93.0643	92.5972	100	0.00	1
Mir7654							
Ntpcr	NTPCR	ortholog_one2one	78.9474	79.3651	100	0.00	1
Rock1	ROCK1	ortholog_one2one	96.6027	96.6027	50	98.58	1
Rom1	ROM1	ortholog_one2one	86.3248	86.3248	100	0.00	1
Gm49037							
Ppp1r3c	PPP1R3C	ortholog_one2one	85.489	85.489	100	40.81	1
Gm46448							
Hhex							
Frmpd2	FRMPD2	ortholog_one2one	58.3333	68.5232	100	57.24	1
Serpinb6c	SERPINB6	ortholog_one2many	67.5462	63.6816	50	0.00	0
Gm14584							
Etd							
Scd2	SCD	ortholog_one2many	83.2402	83.0084	100	0.00	1
Gm14529							
Rp2	RP2	ortholog_one2one	86.1671	86.9186	100	0.00	1
Gm16093							
Gm55526							
Dclre1b	DCLRE1B	ortholog_one2one	70.9797	71.5084	100	0.00	1
Gm37357							
Angel2	ANGEL2	ortholog_one2one	83.4559	83.4559	100	100.00	1
Abhd4	ABHD4	ortholog_one2one	90.9859	72.5843	75	0.00	1
Mir5114							
Scd4	SCD	ortholog_one2many	76.7705	75.4875	100	0.00	1
Nkapl	NKAPL	ortholog_one2one	72.4051	70.6173	50	0.00	0
Itpr1	ITPR1	ortholog_one2one	97.49	97.5965	100	62.57	1
Gm23779							
AK157302		ortholog_many2many	86.8217	73.2026	0	0.00	0
