Gene name	White-tufted-ear marmoset gene name	White-tufted-ear marmoset homology type	%id. target White-tufted-ear marmoset gene identical to query gene	%id. query gene identical to target White-tufted-ear marmoset gene	White-tufted-ear marmoset Gene-order conservation score	White-tufted-ear marmoset Whole-genome alignment coverage	White-tufted-ear marmoset orthology confidence [0 low, 1 high]
MMP16	MMP16	ortholog_one2one	99.8353	99.8353	75	94.31	1
Metazoa_SRP							
							
FANCL	FANCL	ortholog_one2one	65.1601	90.3394	75	98.24	1
							
							
GINM1	GINM1	ortholog_one2one	70	91.2121	50	100.00	1
FEZF1	FEZF1	ortholog_one2one	96.8421	96.8421	100	0.00	1
TAOK1	TAOK1	ortholog_one2one	96.7054	99.7003	100	0.00	1
		ortholog_many2many	58.4158	40.6897	0	0.00	0
		ortholog_many2many	41.5842	38.5321	0	0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	33.2203	66.2162		0.00	0
U1	U1	ortholog_one2one	83.2298	83.2298		0.00	0
SNORA79	SNORA79	ortholog_one2one	95.8333	95.8333		0.00	0
U6	U6	ortholog_one2one	92.381	91.5094		0.00	0
MIR1288							
							
CLEC10A	CLEC10A	ortholog_one2one	85.7143	84.2466	100	92.52	1
Metazoa_SRP							
		ortholog_one2one	21.9697	24.1667	0	0.00	0
							
							
PLPPR1	LPPR1	ortholog_one2one	99.6923	99.6923	100	44.97	1
OR52L1		ortholog_one2many	88.5993	82.6748	50	0.00	0
OR52L1		ortholog_one2many	89.9023	83.8906	25	100.00	1
PRCP	PRCP	ortholog_one2one	80.814	83.4	50	0.00	0
U6	U6	ortholog_one2one	87.7358	86.9159		100.00	1
GPR68	GPR68	ortholog_one2one	95.8904	93.3333	100	0.00	1
MYO18B	MYO18B	ortholog_one2one	92.1637	92.1637	75	53.39	1
SHLD1							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	84.4595	84.4595		0.00	0
							
KCNIP2	KCNIP2	ortholog_one2one	71.5719	69.7068	100	0.00	1
SNORD12C	SNORD12C	ortholog_one2one	91.2088	88.2979		0.00	0
SIX4	SIX4	ortholog_one2one	97.4093	96.2868	100	100.00	1
							
SS18L1	SS18L1	ortholog_one2one	93.7811	94.4862	100	0.00	1
							
CEP57L1	CEP57L1	ortholog_one2one	88.4696	91.7391	100	0.00	1
							
ITGB1BP1		ortholog_many2many	24.3728	38.2022	0	0.00	0
ITGB1BP1		ortholog_many2many	25.0896	29.9145	0	0.00	0
							
SNORD12B	SNORD12B	ortholog_one2one	94.5055	94.5055		0.00	0
DIP2A	DIP2A	ortholog_one2one	91.3617	96.9446	75	44.62	1
							
							
U6	U6	ortholog_one2one	81.3726	83.8384		100.00	1
RNF212B	RNF212B	ortholog_one2one	91.1111	82	100	79.00	1
STON2	STON2	ortholog_one2one	95.288	95.288	50	71.42	0
CNKSR3	CNKSR3	ortholog_one2one	90.3716	96.745	100	11.35	1
ERBB2	ERBB2	ortholog_one2one	83.0202	95.0598	100	0.00	1
							
SNORD12	SNORD12	ortholog_one2one	93.3333	95.4545		0.00	0
Y_RNA	Y_RNA	ortholog_one2one	86.9565	87.9121		0.00	0
							
							
U6	U6	ortholog_one2one	89.7196	89.7196		100.00	1
		ortholog_many2many	63.741	64.6715	0	0.00	0
		ortholog_many2many	47.9137	42.7471	0	0.00	0
		ortholog_many2many	48.2014	58.3624	0	0.00	0
		ortholog_many2many	45.036	60.0768	0	0.00	0
		ortholog_many2many	64.6043	57.0521	0	0.00	0
		ortholog_many2many	65.1799	58.8312	0	0.00	0
SNORA65	SNORA65	ortholog_one2one	97.6923	97.6923		100.00	1
NCOR1	NCOR1	ortholog_one2one	98.2392	95.2362	100	0.00	1
CYP26A1	CYP26A1	ortholog_one2one	79.8198	89.1348	100	70.50	1
ASGR2	ASGR2	ortholog_one2one	85.2941	83.9228	100	24.58	1
							
Metazoa_SRP							
							
OR52E4	OR52E4	ortholog_one2one	91.3462	91.3462	0	0.00	0
							
MNAT1	MNAT1	ortholog_one2one	98.3819	98.3819	100	54.40	1
							
							
KCNB1	KCNB1	ortholog_one2one	77.8555	98.6706	0	0.00	0
							
MRGPRF	MRGPRF	ortholog_one2one	95.6268	95.6268	75	0.00	1
Metazoa_SRP							
							
SLC2A8	SLC2A8	ortholog_one2one	77.7132	71.2256	100	100.00	1
DAGLA	DAGLA	ortholog_one2one	98.6577	98.7524	75	100.00	1
							
							
OR5A1	OR5A1	ortholog_one2one	91.746	91.746	100	0.00	1
KDM3A	KDM3A	ortholog_one2one	97.4262	97.4262	50	91.17	1
		ortholog_many2many	40.1869	44.7917	0	0.00	0
		ortholog_many2many	33.6449	32.4324	0	0.00	0
							
CYP7B1	CYP7B1	ortholog_one2one	90.099	83.0292	50	66.00	0
CCDC88C	CCDC88C	ortholog_one2one	91.3708	92.2349	100	0.00	1
							
							
SKAP1	SKAP1	ortholog_one2one	74.3982	94.7075	100	96.99	1
WT1	WT1	ortholog_one2one	96.5184	95.5939	100	100.00	1
							
SRPRA	SRPRA	ortholog_one2one	99.0596	99.2151	100	100.00	1
B3GNT7	B3GNT7	ortholog_one2one	93.0175	77.5468	100	58.28	1
CD151	CD151	ortholog_one2one	75.0809	92.0635	100	0.00	1
							
U6	U6	ortholog_one2one	91.2621	91.2621		0.00	0
HIGD2A	HIGD2A	ortholog_one2one	75.4717	75.4717	75	0.00	1
U6	U6	ortholog_one2one	83.1776	83.9623		0.00	0
ELF3							
Y_RNA	Y_RNA	ortholog_one2one	92.6606	92.6606		0.00	0
CCDC192							
HOMEZ	HOMEZ	ortholog_one2one	75.4098	94.7368	100	98.13	1
PXDNL	PXDNL	ortholog_one2one	89.2857	87.5086	50	42.80	0
PTGIS	PTGIS	ortholog_one2one	95.2	95.01	75	13.41	1
Metazoa_SRP							
NRXN3	NRXN3	ortholog_one2one	98.4087	92.9087	75	78.02	1
							
LYSMD4	LYSMD4	ortholog_one2one	89.527	90.1361	100	0.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	84.4595	84.4595		0.00	0
							
							
H2AX	H2AFX	ortholog_one2one	100	100	100	0.00	1
							
MRGPRD							
							
KCNS3	KCNS3	ortholog_one2one	98.167	98.167	50	100.00	1
OR52N2	OR52N2	ortholog_one2one	83.4375	83.1776	75	0.00	1
BICDL1	BICDL1	ortholog_one2one	91.573	78.24	100	0.00	1
PPP1R3E	PPP1R3E	ortholog_one2one	98.5663	98.5663	100	100.00	1
		ortholog_many2many	42.7184	65.6716	0	0.00	0
		ortholog_many2many	43.6893	47.8723	0	0.00	0
		ortholog_many2many	46.6019	50	0	0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	86.4865	86.4865		0.00	0
							
							
							
Metazoa_SRP							
Metazoa_SRP							
Metazoa_SRP							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	60.2564	60.6452		0.00	0
ASGR1	ASGR1	ortholog_one2one	93.4708	93.1507	100	0.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	88.5906	89.1892		0.00	0
		ortholog_one2one	87.5	84		0.00	0
							
Metazoa_SRP							
ASAP2	ASAP2	ortholog_one2one	93.0417	87.3134	75	100.00	1
PRSS23							
RHBDD3	RHBDD3	ortholog_one2one	91.1917	91.1917	100	0.00	1
NCL	NCL	ortholog_one2one	93.9522	92.7778	75	0.00	1
DPAGT1	DPAGT1	ortholog_one2one	95.5224	94.1176	100	0.00	1
MSGN1	MSGN1	ortholog_one2one	94.3005	96.2963	100	0.00	1
PDZK1IP1	TAL1	ortholog_one2one	98.4894	98.4894	50	0.00	0
							
							
		ortholog_many2many	39.8374	44.5455	0	0.00	0
		ortholog_many2many	43.0894	39.8496	0	0.00	0
		ortholog_many2many	32.5203	41.2371	0	0.00	0
PABPN1	PABPN1	ortholog_one2one	99.6997	99.6997	100	0.00	1
Metazoa_SRP							
U6							
IGHMBP2	IGHMBP2	ortholog_one2one	90.9183	83.3488	100	0.00	1
FAM53B	FAM53B	ortholog_one2one	94.0758	94.0758	100	0.00	1
GPCPD1	GPCPD1	ortholog_one2one	82.702	97.4702	75	0.00	1
FAF2	FAF2	ortholog_one2one	99.7753	99.7753	50	0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	87.5	84.8485		0.00	0
RBM24	RBM24	ortholog_one2one	100	75.4237	75	0.00	1
							
OR52N5							
TMEFF1	TMEFF1	ortholog_one2one	99.1189	99.1189	100	100.00	1
SEL1L	SEL1L	ortholog_one2one	90.3188	92.9526	50	100.00	1
FZD10	FZD10	ortholog_one2one	97.4182	97.2509	100	0.00	1
U6	U6	ortholog_one2one	89.5238	91.2621		0.00	0
							
OR52N4	OR52N4	ortholog_one2one	94.704	94.704	50	0.00	0
GARNL3	GARNL3	ortholog_one2one	91.171	96.6502	75	99.00	1
TRMT5	TRMT5	ortholog_one2many	93.9096	83.2753	0	0.00	0
TRMT5	TRMT5	ortholog_one2many	92.9273	91.1368	100	0.00	1
SPMIP9	SPMIP9	ortholog_one2one	71.1009	86.1111	75	0.00	1
UNC13C	UNC13C	ortholog_one2one	97.1119	97.0681	100	41.93	1
		ortholog_one2one	73.2673	73.2673		0.00	0
							
RAB35	RAB35	ortholog_one2one	53.3835	29.9578	75	0.00	0
							
STMND1	STMND1	ortholog_one2one	86.9565	86.9565	75	100.00	1
		ortholog_one2many	44.9612	55.2381	0	0.00	0
FZD4	FZD4	ortholog_one2one	86.7826	87.5439	50	0.00	0
Metazoa_SRP							
GEN1	GEN1	ortholog_one2one	87.146	88.0088	100	30.17	1
U6	U6	ortholog_one2one	85.8491	85.8491		100.00	1
DDIAS	DDIAS	ortholog_one2one	81.7308	84.8303	75	87.26	1
COL6A6	COL6A6	ortholog_one2one	92.0088	91.8466	100	100.00	1
							
B4GALT5	B4GALT5	ortholog_one2one	59.9656	89.9485	50	25.97	0
U6	U6	ortholog_one2one	93.0693	93.0693		0.00	0
							
							
		ortholog_one2one	76.9231	78.4314		0.00	0
							
		ortholog_one2one	89	87.2549		100.00	1
							
Y_RNA	Y_RNA	ortholog_one2one	84.3137	84.3137		0.00	0
							
MYOF	MYOF	ortholog_one2one	97.2596	97.2596	100	99.53	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	81.0811	81.0811		0.00	0
FOXI3	FOXI3	ortholog_one2one	96.1905	97.1154	50	100.00	1
MTG2	MTG2	ortholog_one2one	84.9537	81.9196	100	0.00	1
ABHD15	ABHD15	ortholog_one2one	93.7902	93.5897	100	100.00	1
GRK3	GRK3	ortholog_one2one	91.5612	94.6221	50	100.00	1
MIRLET7A1	MIRLET7A1	ortholog_one2one	100	100		0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	73.6487	76.7606		0.00	0
MYOZ3	MYOZ3	ortholog_one2one	92.4303	89.9225	50	100.00	1
TPH1	SERGEF	ortholog_one2one	98.6487	47.6605	75	0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	83.2714	65.3061		0.00	0
ZNF462	ZNF462	ortholog_one2one	98.4848	97.5899	50	0.00	0
ACO1	ACO1	ortholog_one2one	96.8504	82.3923	75	32.07	1
MIRLET7F1	MIRLET7F1	ortholog_one2one	100	100		0.00	0
GLRX5	GLRX5	ortholog_one2one	97.4522	97.4522	100	100.00	1
TRIM22	TRIM22	ortholog_one2one	77.9116	72.7955	100	30.44	1
U6	U6	ortholog_one2one	76.1468	80.5825		100.00	1
H1-1							
SETD1B	SETD1B	ortholog_one2one	95.3786	86.9543	100	100.00	1
		ortholog_one2many	26.8817	27.6243	0	0.00	0
U8	U8	ortholog_one2one	59.0909	53.7931		0.00	0
SLC12A2	SLC12A2	ortholog_one2one	97.1901	94.0048	100	91.54	1
							
							
		ortholog_one2many	37.3418	79.7297	0	0.00	0
							
MIRLET7D							
TP53I13	TP53I13	ortholog_one2one	80.7595	81.1705	100	100.00	1
Metazoa_SRP							
C1QTNF4		ortholog_one2one	28.7009	95	100	100.00	0
5S_rRNA	5S_rRNA	ortholog_one2one	89.5652	86.5546		0.00	0
HNF4A	HNF4A	ortholog_one2one	97.6793	99.7845	75	100.00	1
							
PRDM9							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	89.9666	89.3688		0.00	0
FICD	FICD	ortholog_one2one	96.087	96.7177	100	100.00	1
EMID1	EMID1	ortholog_one2one	82.2785	87.6404	100	0.00	1
C2CD2L	C2CD2L	ortholog_one2one	96.8839	96.7468	100	0.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	60.2564	60.6452		0.00	0
		ortholog_one2one	52.8455	59.0909	0	0.00	0
U6							
SLC22A17							
Metazoa_SRP							
FAM180B	FAM180B	ortholog_one2one	86.5672	95.082	100	100.00	1
Metazoa_SRP							
PDLIM4	PDLIM4	ortholog_one2one	96.6667	96.6667	100	100.00	1
HPD	HPD	ortholog_one2one	93.6387	82.6966	100	100.00	1
CYP4A11		ortholog_one2many	84	73.8693	25	0.00	0
HDAC3	HDAC3	ortholog_one2one	100	100	100	100.00	1
SLC17A2	SLC17A2	ortholog_one2one	93.9331	92.3868	50	0.00	0
ACTL6B	ACTL6B	ortholog_one2one	94.8775	100	100	0.00	1
CD164	CD164	ortholog_one2one	87.3737	88.2653	75	0.00	1
NDUFAF5	NDUFAF5	ortholog_one2one	90.1449	90.6706	75	96.76	1
							
U6	U6	ortholog_one2one	90.4762	91.3462		0.00	0
							
U6	U6	ortholog_one2one	86.1538	54.3689		0.00	0
SCARB1	SCARB1	ortholog_one2one	79.6029	86.6405	75	96.65	1
SLC38A6	SLC38A6	ortholog_one2one	91.2281	80.1541	100	0.00	1
							
GRM2	GRM2	ortholog_one2one	98.3945	98.3945	100	0.00	1
DLG4	DLG4	ortholog_one2one	66.2551	83.9635	100	0.00	1
U6	U6	ortholog_one2one	76.9231	79.2079		0.00	0
SNORA75	SNORA75	ortholog_one2one	95.6204	94.9275		0.00	0
REEP1	REEP1	ortholog_one2one	83.6412	85.4447	100	21.58	1
RAB30	RAB30	ortholog_one2one	91.4414	100	100	23.44	1
Metazoa_SRP							
TTPAL	TTPAL	ortholog_one2one	97.3684	97.3684	50	100.00	1
U6	U6	ortholog_one2one	87.5	85.8491		100.00	1
SNORD20	SNORD20	ortholog_one2one	98.75	98.75		0.00	0
NDUFS3	NDUFS3	ortholog_one2one	91.2879	91.9847	75	100.00	1
							
		ortholog_one2many	55.3398	54.8077	0	0.00	0
							
							
U6	U6	ortholog_one2one	68.2692	69.6078		0.00	0
TCF23	TCF23	ortholog_one2one	88.785	88.785	100	100.00	1
SNORD82	SNORD82	ortholog_one2one	97.1429	97.1429		0.00	0
RBM22	RBM22	ortholog_one2one	99.7619	99.7619	75	100.00	1
TTC19	TTC19	ortholog_one2one	92.8191	94.5799	100	0.00	1
ZNF169							
		ortholog_one2one	92.3077	92.3077		0.00	0
							
ATXN1	ATXN1	ortholog_one2one	95.5936	88.4485	100	100.00	1
FAM177A1	FAM177A1	ortholog_one2one	94.8113	85.1695	100	0.00	1
U2	U2	ortholog_one2one	90.9774	90.2985		0.00	0
Metazoa_SRP							
							
ADAMTS17	ADAMTS17	ortholog_one2one	81.1385	87.2146	100	29.78	1
							
SERGEF							
Y_RNA	Y_RNA	ortholog_one2many	88.2353	88.2353		0.00	0
PRR5L	PRR5L	ortholog_one2one	96.7391	90.8163	100	100.00	1
		ortholog_one2many	0	0	0	0.00	0
		ortholog_one2one	86.6667	86.6667		100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	90.4762	90.4762		0.00	0
EIF3B	EIF3B	ortholog_one2one	86.8263	89.5062	100	0.00	1
		ortholog_one2one	71.4286	84.2697	0	0.00	0
SNORD13E	SNORD13E	ortholog_one2one	89.4231	89.4231		100.00	1
KATNA1	KATNA1	ortholog_one2one	98.778	96.4215	50	100.00	1
							
Metazoa_SRP							
SART3	SART3	ortholog_one2one	92.5669	95.209	100	100.00	1
							
NMUR1	NMUR1	ortholog_one2one	88.4977	88.4977	75	0.00	1
							
SERINC3	SERINC3	ortholog_one2one	93.4461	93.4461	75	100.00	1
EEF1AKMT2	EEF1AKMT2	ortholog_one2one	91.9492	91.9492	100	0.00	1
CDH10	CDH10	ortholog_one2one	99.3655	99.3655	25	97.05	1
HRH3	HRH3	ortholog_one2one	97.3034	97.3034	100	0.00	1
	FAM25B	ortholog_one2many	73.0337	68.4211	50	0.00	0
SLC9A8	SLC9A8	ortholog_one2one	97.3109	99.6558	100	0.00	1
U6	U6	ortholog_one2one	66.3462	64.486		0.00	0
mml-mir-627							
TMEM135	TMEM135	ortholog_one2one	86.6534	85.9684	0	33.37	0
THNSL2	THNSL2	ortholog_one2one	92.8862	93.2653	50	100.00	1
CYP4X1	CYP4X1	ortholog_one2one	81.336	78.8571	25	0.00	0
MIEN1	MIEN1	ortholog_one2one	58.0645	78.2609	100	0.00	1
Y_RNA	Y_RNA	ortholog_one2one	82.3529	83.1683		0.00	0
							
RSL24D1	RSL24D1	ortholog_many2many	98.773	98.773	0	0.00	0
RSL24D1	RSL24D1	ortholog_many2many	98.773	98.773	100	100.00	1
Metazoa_SRP							
PROKR2	PROKR2	ortholog_one2one	98.6979	98.6979	75	0.00	1
		ortholog_one2many	47.2441	57.1429	0	0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	92.3077	92.3077		0.00	0
IQCF6	IQCF6	ortholog_one2one	97.1963	71.2329	75	0.00	1
							
							
MXI1	MXI1	ortholog_one2one	97.6271	97.6271	75	98.04	1
FOXRED1	FOXRED1	ortholog_one2one	84.1564	77.1698	100	100.00	1
							
GIT1	GIT1	ortholog_one2one	92.5693	95.4545	100	100.00	1
							
PRR30							
							
Metazoa_SRP							
VRK2	VRK2	ortholog_one2one	89.7436	79.9649	50	46.30	0
TEX44							
Metazoa_SRP							
							
Metazoa_SRP							
Metazoa_SRP							
		ortholog_one2many	33.3333	23.8411	0	0.00	0
ABRAXAS2	ABRAXAS2	ortholog_one2one	97.6359	93.6508	100	50.20	1
Y_RNA							
PPP2R3C	PPP2R3C	ortholog_one2one	99.117	99.117	100	0.00	1
PSMD9	PSMD9	ortholog_one2one	97.3094	97.3094	100	0.00	1
ZSWIM7	ZSWIM7	ortholog_one2one	33.6634	97.1429	75	0.00	0
ARMC3	ARMC3	ortholog_one2one	89.6401	94.3743	100	0.00	1
RAB11A	RAB11A	ortholog_one2one	100	100	100	100.00	1
SCAF8	SCAF8	ortholog_one2one	96.7838	95.9229	100	0.00	1
Metazoa_SRP							
PREB	PREB	ortholog_one2one	91.6468	56.8889	100	83.94	1
							
Metazoa_SRP							
SLC22A4	SLC22A4	ortholog_one2one	95.9927	95.2984	75	59.50	1
TMEM87A	TMEM87A	ortholog_one2one	98.018	98.018	100	71.94	1
PPP4R3A	PPP4R3A	ortholog_one2one	87.3614	90.2635	100	0.00	1
							
SNORA70	SNORA70	ortholog_one2one	87.4074	87.4074		0.00	0
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	79.7834	83.3962		0.00	0
							
							
							
PTPMT1	PTPMT1	ortholog_one2one	92.0398	92.5	100	100.00	1
FABP1	FABP1	ortholog_one2one	52.0833	78.7402	50	37.93	0
PTMA							
LATS1	LATS1	ortholog_one2one	90.5229	98.227	75	100.00	1
							
TSPAN4	TSPAN4	ortholog_one2one	50.9524	89.916	100	10.27	1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	71.161	71.6981		0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	74.9064	73.2601		0.00	0
KREMEN1	KREMEN1	ortholog_one2one	97.561	97.7597	100	100.00	1
EFS	EFS	ortholog_one2one	90.7638	87.2014	100	0.00	1
PTPA	PTPA	ortholog_one2one	87.5	83.2861	100	0.00	1
TEX10	TEX10	ortholog_one2one	98.493	98.493	100	0.00	1
U7	U7	ortholog_one2one	85.2459	82.5397		0.00	0
							
MRPL35	MRPL35	ortholog_one2one	89.8936	89.8936	100	0.00	1
PIK3R4	PIK3R4	ortholog_one2one	99.1163	99.2625	100	99.98	1
Metazoa_SRP							
MRPL21	MRPL21	ortholog_one2one	93.3014	93.3014	100	0.00	1
U6	U6	ortholog_one2many	80	74.0741		0.00	0
Metazoa_SRP							
							
PCF11	PCF11	ortholog_one2one	98.2565	93.5943	75	97.24	1
Metazoa_SRP							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	91.2162	91.2162		0.00	0
GRB7	GRB7	ortholog_one2one	91.5771	96.0526	100	0.00	1
U4	U4	ortholog_one2one	78.5714	53.2258		0.00	0
ESF1	ESF1	ortholog_one2one	92.1546	93.2464	75	100.00	1
							
							
IQCF2	IQCF2	ortholog_one2one	68.5714	87.8049	100	84.98	1
BCL7A	BCL7A	ortholog_one2one	88.7446	83.3333	100	0.00	1
SLC22A5	SLC22A5	ortholog_one2one	95.3528	95.3528	75	0.00	1
Metazoa_SRP							
NDUFB8	NDUFB8	ortholog_one2many	85.4839	85.4839	75	21.82	1
RAB27A	RAB27A	ortholog_one2one	40.1869	58.371	75	98.15	0
							
Metazoa_SRP							
Y_RNA	Y_RNA	ortholog_one2many	72.549	77.8947		0.00	0
PIWIL3							
							
U6							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	85.8108	85.2349		0.00	0
							
							
TRIM38	TRIM38	ortholog_one2one	87.5269	87.5269	50	0.00	0
IQCF3	IQCF3	ortholog_one2one	86.3636	86.3636	100	100.00	1
ZRANB1	ZRANB1	ortholog_one2one	99.455	99.455	100	99.84	1
INSL4							
							
							
mml-mir-631	cja-mir-631-1	ortholog_one2many	90.6667	87.1795		0.00	0
mml-mir-631	cja-mir-631-3	ortholog_one2many	94.6667	82.5581		0.00	0
mml-mir-631	cja-mir-631-1	ortholog_one2many	90.6667	87.1795		0.00	0
OSBPL2	OSBPL2	ortholog_one2one	46.6042	80.2419	100	33.08	0
		ortholog_one2one	84.0426	84.0426		0.00	0
							
							
		ortholog_many2many	40.8571	63.8393	0	0.00	0
		ortholog_many2many	77.7143	35.5091	0	0.00	0
		ortholog_many2many	47.4286	75.1131	0	0.00	0
		ortholog_many2many	80.2857	37.5167	0	0.00	0
		ortholog_many2many	74.2857	39.039	0	0.00	0
		ortholog_many2many	72.2857	37.988	0	0.00	0
		ortholog_many2many	46	73.1818	0	0.00	0
		ortholog_many2many	81.7143	35.1784	0	0.00	0
		ortholog_many2many	47.7143	67.6113	0	0.00	0
		ortholog_many2many	78.5714	38.9518	0	0.00	0
		ortholog_many2many	81.4286	35.3598	0	0.00	0
		ortholog_many2many	43.1429	67.713	0	0.00	0
		ortholog_many2many	79.7143	37.2995	0	0.00	0
		ortholog_many2many	60	69.3069	0	0.00	0
		ortholog_many2many	75.1429	36.4266	0	0.00	0
		ortholog_many2many	48.8571	65.7692	0	0.00	0
		ortholog_many2many	33.7143	43.0657	0	0.00	0
		ortholog_many2many	50.5714	80.4545	0	0.00	0
		ortholog_many2many	81.4286	36.965	0	0.00	0
		ortholog_many2many	48	77.7778	0	0.00	0
		ortholog_many2many	81.7143	35.8846	0	0.00	0
		ortholog_many2many	62.2857	63.1884	0	0.00	0
		ortholog_many2many	74	38.4844	0	0.00	0
U2	U2	ortholog_one2one	55.7971	43.75		0.00	0
							
DCTN4	DCTN4	ortholog_one2one	98.9293	98.9293	50	100.00	1
ADORA2B	ADORA2B	ortholog_one2one	96.6767	81.0127	50	89.53	1
PDE6D	PDE6D	ortholog_one2one	82.2368	83.3333	50	100.00	1
							
U6	U6	ortholog_one2one	78.4314	75.4717		0.00	0
MBOAT2	MBOAT2	ortholog_one2one	72.1154	63.7755	75	29.89	1
RNF44	RNF44	ortholog_one2one	96.5278	97.2028	75	100.00	1
TRIM5	TRIM5	ortholog_one2one	69.9597	71.5464	100	100.00	1
INSL6	INSL6	ortholog_one2one	86.9767	86.9767	75	21.67	1
							
							
ABHD1	ABHD1	ortholog_one2one	90.3704	90.5941	100	100.00	1
Metazoa_SRP							
							
							
KBTBD4	KBTBD4	ortholog_one2one	99.807	96.8165	100	100.00	1
							
PKIG	PKIG	ortholog_one2one	97.3684	97.3684	75	93.87	1
		ortholog_one2one	79.5918	78		100.00	1
IL25	IL25	ortholog_one2one	55.6	78.5311	75	0.00	1
							
PRORP	PRORP	ortholog_one2one	85.1979	86.5385	75	53.71	1
							
CERS3	CERS3	ortholog_one2one	92.4675	93.1937	100	93.42	1
IQCF5	IQCF5	ortholog_one2one	92.8571	87.8378	75	0.00	1
							
U7							
NUP43	NUP43	ortholog_one2one	97.8947	97.8947	100	100.00	1
SMC6	SMC6	ortholog_one2one	95.8791	95.4421	100	35.07	1
	SWI5	ortholog_one2many	83.8462	78.4173	0	0.00	0
IQCF1	IQCF1	ortholog_one2one	83.9024	86	100	0.00	1
TMEM30B							
							
U4	U4	ortholog_one2one	66.6667	66.187		100.00	1
		ortholog_one2many	52.6316	57.6923	0	0.00	0
TIRAP	TIRAP	ortholog_one2one	87.7273	71.2177	100	100.00	1
							
IMMT	IMMT	ortholog_one2one	96.8128	96.1741	100	0.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	87.8788	87.8788		100.00	1
	MTRES1	ortholog_one2many	90.1639	46.0251	0	0.00	0
							
	DDX46	ortholog_one2many	92.6871	52.7079	0	0.00	0
HIF1AN	HIF1AN	ortholog_one2one	92.6952	91.5423	100	0.00	1
U6	U6	ortholog_one2one	85.9813	88.4615		100.00	1
							
RALGPS1	RALGPS1	ortholog_one2one	90.8948	96.8227	75	98.58	1
							
							
CHST12	CHST12	ortholog_one2one	98.3092	98.3092	100	57.83	1
STC1	STC1	ortholog_one2one	57.6	92.3077	50	0.00	0
HINFP	HINFP	ortholog_one2one	96.325	96.5116	100	0.00	1
MEGF11	MEGF11	ortholog_one2one	98.0843	89.8246	100	93.15	1
MLXIP	MLXIP	ortholog_one2one	85.3955	91.6213	100	98.22	1
U7							
							
		ortholog_one2one	38.9474	46.8354	0	0.00	0
DCPS	DCPS	ortholog_one2one	85.8407	80.8333	100	100.00	1
CRAT	CRAT	ortholog_one2one	94.7368	94.8882	100	0.00	1
C10H22orf31	C22orf31	ortholog_one2one	93.4483	93.4483	100	100.00	1
PPIL6							
		ortholog_one2one	90.2913	90.2913		0.00	0
SIN3A	SIN3A	ortholog_one2one	99.4501	99.4501	50	90.21	1
CYP4A45		ortholog_one2many	85.9345	74.7069	50	0.00	0
BDH1	BDH1	ortholog_one2one	86.8633	93.3718	100	79.83	1
							
OR2H2							
GNB2	GNB2	ortholog_one2one	99.4118	98.5423	100	0.00	1
CGREF1							
							
CDH9	CDH9	ortholog_one2one	97.9721	97.9721	50	34.26	0
SPATA2	SPATA2	ortholog_one2one	95.3846	95.3846	100	0.00	1
U5	U5	ortholog_one2one	78.6325	77.9661		100.00	1
CDHR2	CDHR2	ortholog_one2one	84.0774	86.2595	100	31.45	1
RRP9	RRP9	ortholog_one2one	95.3587	90.9457	100	0.00	1
WDR20	WDR20	ortholog_one2one	98.366	98.366	100	0.00	1
GRIFIN	GRIFIN	ortholog_one2one	81.8182	50.8696	100	100.00	1
ERCC6L2	ERCC6L2	ortholog_one2one	90.7801	91.0737	75	99.76	1
							
SNORD33							
Metazoa_SRP							
JAK2	JAK2	ortholog_one2one	95.9543	96.3781	75	0.00	1
							
							
COMMD9	COMMD9	ortholog_one2one	48.9451	57.4257	100	0.00	0
ADA	ADA	ortholog_one2one	56.9231	54.9505	75	0.00	1
SLC17A3	SLC17A3	ortholog_one2one	84.739	84.739	75	100.00	1
							
UBD							
MFSD14B	HIATL1	ortholog_one2one	97.8261	98.2143	0	0.00	0
U6							
							
							
		ortholog_many2many	25	85.5422	0	0.00	0
		ortholog_many2many	24.2958	84.1463	0	0.00	0
		ortholog_many2many	25.7042	87.9518	0	0.00	0
U6	U6	ortholog_many2many	90.6542	90.6542		0.00	0
